source,target,weight,symptom,psych_symp
72,79,164,NaN,NaN
2,31,34,NaN,NaN
20,31,135,NaN,NaN
24,31,213,NaN,NaN
30,31,113,NaN,NaN
31,33,166,NaN,NaN
31,42,142,NaN,NaN
31,57,80,NaN,NaN
31,63,168,NaN,NaN
31,70,250,NaN,NaN
2,70,31,NaN,NaN
20,70,91,NaN,NaN
24,70,40,NaN,NaN
42,70,496,NaN,NaN
59,70,404,NaN,NaN
63,70,385,NaN,NaN
20,27,40,NaN,NaN
24,27,43,NaN,NaN
27,31,163,NaN,NaN
27,42,321,NaN,NaN
27,63,295,NaN,NaN
27,70,441,NaN,NaN
34,47,298,NaN,NaN
43,47,189,NaN,NaN
47,77,179,NaN,NaN
12,65,712,NaN,NaN
60,65,2485,NaN,NaN
65,67,1542,NaN,NaN
20,59,7,NaN,NaN
34,59,4,NaN,NaN
42,59,8,NaN,NaN
2,30,51,NaN,NaN
2,63,2,NaN,NaN
5,49,16,NaN,NaN
5,67,4,NaN,NaN
5,68,180,NaN,NaN
49,79,16,NaN,NaN
67,79,4,NaN,NaN
68,79,179,NaN,NaN
31,59,49,NaN,NaN
63,64,78,NaN,NaN
27,59,294,NaN,NaN
47,57,10,NaN,NaN
64,68,36,NaN,NaN
47,59,227,NaN,NaN
27,30,23,NaN,NaN
2,71,121,NaN,NaN
27,33,37,NaN,NaN
47,63,15,NaN,NaN
47,68,33,NaN,NaN
36,80,183,NaN,NaN
47,70,46,NaN,NaN
31,77,30,NaN,NaN
35,69,57,NaN,NaN
15,72,28,NaN,NaN
27,35,10,NaN,NaN
18,71,24,NaN,NaN
5,15,4,NaN,NaN
15,79,12,NaN,NaN
30,70,126,NaN,NaN
31,35,13,NaN,NaN
15,65,3,NaN,NaN
15,49,49,NaN,NaN
15,67,9,NaN,NaN
35,70,10,NaN,NaN
18,19,31,NaN,NaN
15,44,2,NaN,NaN
46,64,11,NaN,NaN
46,70,19,NaN,NaN
15,40,7,NaN,NaN
27,46,3,NaN,NaN
44,69,5,NaN,NaN
15,18,46,NaN,NaN
27,57,75,NaN,NaN
27,77,90,NaN,NaN
1,61,46,NaN,NaN
44,47,61,NaN,NaN
27,36,24,NaN,NaN
27,44,13,NaN,NaN
33,80,29,NaN,NaN
15,19,2,NaN,NaN
44,80,187,NaN,NaN
44,71,28,NaN,NaN
31,44,84,NaN,NaN
71,80,7,NaN,NaN
21,24,43,NaN,NaN
21,31,262,NaN,NaN
21,33,201,NaN,NaN
21,63,370,NaN,NaN
35,47,6,NaN,NaN
21,27,368,NaN,NaN
20,21,11,NaN,NaN
21,57,109,NaN,NaN
21,70,761,NaN,NaN
35,64,1,NaN,NaN
44,64,307,NaN,NaN
20,47,25,NaN,NaN
21,34,145,NaN,NaN
42,47,379,NaN,NaN
15,60,8,NaN,NaN
7,21,1,NaN,NaN
7,70,1,NaN,NaN
7,71,3,NaN,NaN
21,42,408,NaN,NaN
7,18,56,NaN,NaN
24,80,53,NaN,NaN
57,70,83,NaN,NaN
4,33,182,NaN,NaN
4,49,372,NaN,NaN
32,49,18,NaN,NaN
4,71,177,NaN,NaN
4,18,211,NaN,NaN
18,32,12,NaN,NaN
32,60,16,NaN,NaN
4,80,712,NaN,NaN
4,24,290,NaN,NaN
4,36,102,NaN,NaN
4,52,228,NaN,NaN
4,76,62,NaN,NaN
15,48,355,NaN,NaN
4,44,84,NaN,NaN
21,47,53,NaN,NaN
46,71,211,NaN,NaN
18,46,261,NaN,NaN
4,46,464,NaN,NaN
4,57,284,NaN,NaN
57,71,71,NaN,NaN
46,80,179,NaN,NaN
18,35,247,NaN,NaN
2,36,15,NaN,NaN
24,36,2,NaN,NaN
36,46,67,NaN,NaN
36,52,2,NaN,NaN
36,76,6,NaN,NaN
21,59,113,NaN,NaN
42,64,195,NaN,NaN
46,76,52,NaN,NaN
46,52,4,NaN,NaN
2,46,33,NaN,NaN
35,46,59,NaN,NaN
46,49,79,NaN,NaN
76,80,2,NaN,NaN
35,65,9,NaN,NaN
32,35,15,NaN,NaN
32,67,11,NaN,NaN
32,76,2,NaN,NaN
32,46,7,NaN,NaN
5,60,2,NaN,NaN
60,79,2,NaN,NaN
34,70,81,NaN,NaN
18,22,210,NaN,NaN
19,22,185,NaN,NaN
22,49,214,NaN,NaN
22,67,124,NaN,NaN
22,46,114,NaN,NaN
5,40,66,NaN,NaN
5,54,13,NaN,NaN
40,79,66,NaN,NaN
54,79,13,NaN,NaN
64,70,236,NaN,NaN
21,64,125,NaN,NaN
27,64,34,NaN,NaN
31,64,2,NaN,NaN
47,66,8,NaN,NaN
21,30,24,NaN,NaN
5,45,7,NaN,NaN
45,79,6,NaN,NaN
22,60,17,NaN,NaN
27,43,1,NaN,NaN
69,79,53,NaN,NaN
63,71,15,NaN,NaN
47,71,10,NaN,NaN
20,71,13,NaN,NaN
64,71,46,NaN,NaN
68,69,26,NaN,NaN
66,71,15,NaN,NaN
22,35,20,NaN,NaN
21,44,23,NaN,NaN
71,72,22,NaN,NaN
40,75,22,NaN,NaN
68,75,40,NaN,NaN
72,75,36,NaN,NaN
75,77,9,NaN,NaN
5,75,45,NaN,NaN
75,79,64,NaN,NaN
65,75,145,NaN,NaN
5,34,19,NaN,NaN
5,66,18,NaN,NaN
34,79,10,NaN,NaN
66,79,18,NaN,NaN
2,24,5,NaN,NaN
4,7,236,NaN,NaN
7,33,19,NaN,NaN
7,52,27,NaN,NaN
7,80,184,NaN,NaN
46,75,4,NaN,NaN
7,43,1,NaN,NaN
7,49,58,NaN,NaN
70,72,14,NaN,NaN
70,77,162,NaN,NaN
7,24,25,NaN,NaN
5,77,21,NaN,NaN
77,79,21,NaN,NaN
7,57,24,NaN,NaN
2,57,46,NaN,NaN
46,77,2,NaN,NaN
68,77,1,NaN,NaN
46,65,11,NaN,NaN
66,69,122,NaN,NaN
59,63,8,NaN,NaN
66,75,21,NaN,NaN
5,59,7,NaN,NaN
59,79,3,NaN,NaN
79,80,3,NaN,NaN
7,79,1,NaN,NaN
5,20,9,NaN,NaN
5,33,5,NaN,NaN
5,57,4,NaN,NaN
5,63,8,NaN,NaN
5,80,1,NaN,NaN
20,79,8,NaN,NaN
33,79,5,NaN,NaN
57,79,4,NaN,NaN
63,79,8,NaN,NaN
46,47,19,NaN,NaN
21,46,2,NaN,NaN
27,76,7,NaN,NaN
7,76,1,NaN,NaN
2,76,2,NaN,NaN
22,76,1,NaN,NaN
47,79,4,NaN,NaN
27,54,1,NaN,NaN
19,71,52,NaN,NaN
22,71,1,NaN,NaN
5,42,34,NaN,NaN
42,79,10,NaN,NaN
1,2,21,NaN,NaN
71,79,38,NaN,NaN
1,31,95,NaN,NaN
42,71,121,NaN,NaN
65,68,91,NaN,NaN
21,80,9,NaN,NaN
5,71,15,NaN,NaN
54,71,4,NaN,NaN
47,76,28,NaN,NaN
21,76,10,NaN,NaN
22,32,3,NaN,NaN
27,34,1,NaN,NaN
46,66,1,NaN,NaN
5,64,19,NaN,NaN
64,79,11,NaN,NaN
33,46,1,NaN,NaN
22,54,1,NaN,NaN
40,70,14,NaN,NaN
54,70,13,NaN,NaN
40,46,6,NaN,NaN
46,54,1,NaN,NaN
49,69,86,NaN,NaN
5,76,17,NaN,NaN
76,79,3,NaN,NaN
4,21,8,NaN,NaN
4,42,4,NaN,NaN
4,63,12,NaN,NaN
4,64,4,NaN,NaN
45,71,3,NaN,NaN
4,31,1,NaN,NaN
30,47,16,NaN,NaN
30,59,67,NaN,NaN
59,64,7,NaN,NaN
68,71,13,NaN,NaN
59,66,4,NaN,NaN
5,30,2,NaN,NaN
30,79,2,NaN,NaN
27,52,208,NaN,NaN
21,52,228,NaN,NaN
1,21,6,NaN,NaN
24,59,1,NaN,NaN
24,58,7,NaN,NaN
30,58,1,NaN,NaN
58,63,7,NaN,NaN
58,64,1,NaN,NaN
58,66,1,NaN,NaN
27,58,1,NaN,NaN
64,76,7,NaN,NaN
52,59,2,NaN,NaN
59,76,1,NaN,NaN
47,72,1,NaN,NaN
27,79,1,NaN,NaN
31,79,3,NaN,NaN
5,24,1,NaN,NaN
24,79,1,NaN,NaN
71,77,119,NaN,NaN
44,70,18,NaN,NaN
52,70,215,NaN,NaN
5,47,18,NaN,NaN
47,54,6,NaN,NaN
40,71,18,NaN,NaN
5,69,13,NaN,NaN
30,71,13,NaN,NaN
33,64,24,NaN,NaN
30,64,20,NaN,NaN
21,66,5,NaN,NaN
35,75,6,NaN,NaN
31,61,43,NaN,NaN
37,46,1,NaN,NaN
52,64,3,NaN,NaN
71,75,6,NaN,NaN
4,61,14,NaN,NaN
2,61,1,NaN,NaN
7,61,4,NaN,NaN
35,71,13,NaN,NaN
37,65,344,NaN,NaN
54,75,1,NaN,NaN
34,64,26,NaN,NaN
32,72,7,NaN,NaN
32,40,2,NaN,NaN
65,79,19,NaN,NaN
24,75,1,NaN,NaN
33,75,1,NaN,NaN
42,75,1,NaN,NaN
47,75,3,NaN,NaN
63,75,2,NaN,NaN
64,75,16,NaN,NaN
20,75,2,NaN,NaN
30,75,1,NaN,NaN
7,44,1,NaN,NaN
5,65,1,NaN,NaN
69,75,8,NaN,NaN
34,71,106,NaN,NaN
59,71,100,NaN,NaN
70,71,115,NaN,NaN
27,71,61,NaN,NaN
18,37,1,NaN,NaN
16,52,203,NaN,NaN
16,63,131,NaN,NaN
16,27,234,NaN,NaN
16,21,462,NaN,NaN
16,20,108,NaN,NaN
16,42,196,NaN,NaN
16,59,86,NaN,NaN
16,70,352,NaN,NaN
16,30,187,NaN,NaN
16,24,37,NaN,NaN
20,58,4,NaN,NaN
57,58,4,NaN,NaN
58,61,1,NaN,NaN
21,71,2,NaN,NaN
16,44,25,NaN,NaN
24,46,10,NaN,NaN
46,60,12,NaN,NaN
35,37,1,NaN,NaN
46,57,1,NaN,NaN
61,71,1,NaN,NaN
24,64,11,NaN,NaN
36,64,8,NaN,NaN
64,80,4,NaN,NaN
2,16,19,NaN,NaN
2,21,5,NaN,NaN
60,69,13,NaN,NaN
19,49,4,NaN,NaN
28,48,3,NaN,NaN
14,46,6,NaN,NaN
4,45,2,NaN,NaN
49,65,10,NaN,NaN
21,72,1,NaN,NaN
16,80,10,NaN,NaN
20,80,1,NaN,NaN
30,80,1,NaN,NaN
18,58,1,NaN,NaN
67,80,21,NaN,NaN
19,69,59,NaN,NaN
1,16,2,NaN,NaN
27,75,8,NaN,NaN
22,69,1,NaN,NaN
40,47,2,NaN,NaN
1,4,6,NaN,NaN
16,33,6,NaN,NaN
70,75,1,NaN,NaN
16,36,103,NaN,NaN
30,36,189,NaN,NaN
5,52,3,NaN,NaN
52,79,3,NaN,NaN
16,35,21,NaN,NaN
36,47,28,NaN,NaN
16,76,20,NaN,NaN
15,68,19,NaN,NaN
22,44,1,NaN,NaN
16,64,73,NaN,NaN
20,64,8,NaN,NaN
47,80,1,NaN,NaN
15,75,15,NaN,NaN
33,70,6,NaN,NaN
36,70,42,NaN,NaN
66,70,3,NaN,NaN
70,76,17,NaN,NaN
19,70,3,NaN,NaN
19,47,2,NaN,NaN
67,70,1,NaN,NaN
60,71,13,NaN,NaN
1,70,1,NaN,NaN
16,66,5,NaN,NaN
14,64,8,NaN,NaN
52,80,6,NaN,NaN
20,36,2,NaN,NaN
36,63,4,NaN,NaN
22,36,10,NaN,NaN
52,75,1,NaN,NaN
14,47,6,NaN,NaN
67,69,7,NaN,NaN
67,75,3,NaN,NaN
33,71,6,NaN,NaN
16,19,2,NaN,NaN
28,30,1,NaN,NaN
14,71,43,NaN,NaN
15,66,17,NaN,NaN
21,36,30,NaN,NaN
64,72,4,NaN,NaN
64,69,16,NaN,NaN
63,80,121,NaN,NaN
15,59,3,NaN,NaN
49,64,4,NaN,NaN
64,66,2,NaN,NaN
49,75,7,NaN,NaN
49,66,2,NaN,NaN
49,68,2,NaN,NaN
49,72,4,NaN,NaN
5,14,7,NaN,NaN
15,21,3,NaN,NaN
15,64,4,NaN,NaN
21,35,3,NaN,NaN
21,49,2,NaN,NaN
64,65,2,NaN,NaN
16,57,50,NaN,NaN
49,78,1,NaN,NaN
72,78,3,NaN,NaN
16,71,3,NaN,NaN
75,78,9,NaN,NaN
15,78,11,NaN,NaN
40,65,12,NaN,NaN
15,80,1,NaN,NaN
16,77,5,NaN,NaN
18,27,1,NaN,NaN
5,18,1,NaN,NaN
18,79,1,NaN,NaN
5,78,10,NaN,NaN
78,79,11,NaN,NaN
4,70,5,NaN,NaN
4,30,2,NaN,NaN
15,35,1,NaN,NaN
15,77,1,NaN,NaN
5,43,17,NaN,NaN
43,79,13,NaN,NaN
43,75,5,NaN,NaN
22,80,3,NaN,NaN
46,59,2,NaN,NaN
15,22,16,NaN,NaN
4,15,9,NaN,NaN
35,78,1,NaN,NaN
66,78,2,NaN,NaN
10,20,2,NaN,NaN
10,30,2,NaN,NaN
10,59,1,NaN,NaN
10,35,7,NaN,NaN
10,72,248,NaN,NaN
10,78,174,NaN,NaN
10,45,378,NaN,NaN
10,71,2,NaN,NaN
10,75,4,NaN,NaN
71,78,2,NaN,NaN
43,71,3,NaN,NaN
69,71,5,NaN,NaN
19,75,8,NaN,NaN
70,79,2,NaN,NaN
16,79,2,NaN,NaN
19,78,1,NaN,NaN
15,43,3,NaN,NaN
21,79,3,NaN,NaN
14,70,1,NaN,NaN
14,16,10,NaN,NaN
46,69,1,NaN,NaN
65,77,1,NaN,NaN
44,75,2,NaN,NaN
43,46,2,NaN,NaN
44,46,2,NaN,NaN
46,68,2,NaN,NaN
46,72,3,NaN,NaN
44,65,1,NaN,NaN
59,69,2,NaN,NaN
4,5,1,NaN,NaN
4,79,1,NaN,NaN
2,14,2,NaN,NaN
15,69,1,NaN,NaN
10,19,19,NaN,NaN
10,43,484,NaN,NaN
10,68,6,NaN,NaN
10,69,7,NaN,NaN
10,64,563,NaN,NaN
10,34,141,NaN,NaN
10,76,4,NaN,NaN
10,47,158,NaN,NaN
5,10,3,NaN,NaN
43,70,4,NaN,NaN
45,47,1,NaN,NaN
44,58,1,NaN,NaN
14,36,2,NaN,NaN
21,77,1,NaN,NaN
35,80,4,NaN,NaN
33,58,1,NaN,NaN
21,43,1,NaN,NaN
63,69,15,NaN,NaN
14,27,1,NaN,NaN
48,58,2,NaN,NaN
60,80,1,NaN,NaN
18,69,37,NaN,NaN
18,72,31,NaN,NaN
18,63,1,NaN,NaN
33,47,1,NaN,NaN
21,67,3,NaN,NaN
18,59,4,NaN,NaN
49,59,2,NaN,NaN
59,72,2,NaN,NaN
59,77,5,NaN,NaN
30,57,8,NaN,NaN
18,40,5,NaN,NaN
30,34,8,NaN,NaN
48,75,3,NaN,NaN
36,59,1,NaN,NaN
30,35,38,NaN,NaN
30,66,60,NaN,NaN
2,59,1,NaN,NaN
2,77,3,NaN,NaN
29,79,6,NaN,NaN
4,14,4,NaN,NaN
30,46,1,NaN,NaN
29,71,48,NaN,NaN
14,15,2,NaN,NaN
70,80,6,NaN,NaN
4,16,1,NaN,NaN
14,30,14,NaN,NaN
30,42,96,NaN,NaN
30,33,2,NaN,NaN
22,40,3,NaN,NaN
22,68,1,NaN,NaN
22,66,4,NaN,NaN
30,44,25,NaN,NaN
47,52,1,NaN,NaN
24,30,35,NaN,NaN
30,52,1,NaN,NaN
2,80,2,NaN,NaN
42,80,17,NaN,NaN
14,80,1,NaN,NaN
77,80,1,NaN,NaN
4,22,7,NaN,NaN
72,80,24,NaN,NaN
2,42,1,NaN,NaN
42,69,1,NaN,NaN
36,77,2,NaN,NaN
14,69,6,NaN,NaN
12,60,2,NaN,NaN
15,42,1,NaN,NaN
20,30,26,NaN,NaN
16,47,4,NaN,NaN
40,80,2,NaN,NaN
2,66,7,NaN,NaN
22,64,1,NaN,NaN
40,49,2,NaN,NaN
45,69,11,NaN,NaN
18,66,1,NaN,NaN
19,80,2,NaN,NaN
15,52,2,NaN,NaN
24,47,1,NaN,NaN
60,67,2,NaN,NaN
56,65,2,NaN,NaN
30,63,10,NaN,NaN
