source,target,weight,symptom,psych_symp
43,66,22,NaN,NaN
43,78,9,NaN,NaN
47,64,1262,NaN,NaN
11,22,19,NaN,NaN
22,49,172,NaN,NaN
24,44,74,NaN,NaN
44,47,123,NaN,NaN
36,64,258,NaN,NaN
34,64,316,NaN,NaN
6,47,85,NaN,NaN
36,47,191,NaN,NaN
47,59,270,NaN,NaN
66,69,25,NaN,NaN
11,71,263,NaN,NaN
36,71,146,NaN,NaN
63,71,39,NaN,NaN
4,7,64,NaN,NaN
1,27,2,NaN,NaN
6,27,2,NaN,NaN
20,27,11,NaN,NaN
27,33,38,NaN,NaN
27,57,21,NaN,NaN
27,58,16,NaN,NaN
27,63,40,NaN,NaN
6,22,21,NaN,NaN
6,18,22,NaN,NaN
18,19,133,NaN,NaN
18,36,111,NaN,NaN
6,71,55,NaN,NaN
24,71,7,NaN,NaN
63,80,21,NaN,NaN
22,36,66,NaN,NaN
44,63,150,NaN,NaN
11,18,458,NaN,NaN
34,47,304,NaN,NaN
36,80,175,NaN,NaN
16,44,52,NaN,NaN
19,44,172,NaN,NaN
33,44,278,NaN,NaN
68,69,93,NaN,NaN
60,65,88,NaN,NaN
43,68,107,NaN,NaN
11,44,62,NaN,NaN
11,80,455,NaN,NaN
44,64,1029,NaN,NaN
44,59,18,NaN,NaN
64,70,463,NaN,NaN
44,78,7,NaN,NaN
44,80,151,NaN,NaN
6,36,4,NaN,NaN
11,36,6,NaN,NaN
16,36,4,NaN,NaN
18,60,165,NaN,NaN
15,43,33,NaN,NaN
35,43,59,NaN,NaN
1,16,70,NaN,NaN
57,71,191,NaN,NaN
63,64,13,NaN,NaN
35,69,159,NaN,NaN
27,70,321,NaN,NaN
27,59,225,NaN,NaN
71,80,4,NaN,NaN
16,22,12,NaN,NaN
59,64,116,NaN,NaN
33,64,116,NaN,NaN
18,35,219,NaN,NaN
47,66,1,NaN,NaN
43,62,10,NaN,NaN
21,47,13,NaN,NaN
44,66,48,NaN,NaN
47,70,97,NaN,NaN
15,18,32,NaN,NaN
18,62,167,NaN,NaN
18,52,13,NaN,NaN
14,44,23,NaN,NaN
43,69,20,NaN,NaN
43,44,155,NaN,NaN
6,43,3,NaN,NaN
33,43,47,NaN,NaN
43,77,27,NaN,NaN
43,47,280,NaN,NaN
16,43,1,NaN,NaN
14,64,1,NaN,NaN
20,58,4,NaN,NaN
52,58,3,NaN,NaN
57,58,112,NaN,NaN
58,63,112,NaN,NaN
27,47,20,NaN,NaN
2,46,107,NaN,NaN
6,46,26,NaN,NaN
11,46,188,NaN,NaN
16,46,58,NaN,NaN
22,46,49,NaN,NaN
35,46,104,NaN,NaN
46,52,47,NaN,NaN
46,60,90,NaN,NaN
46,62,12,NaN,NaN
46,80,102,NaN,NaN
36,46,141,NaN,NaN
46,71,172,NaN,NaN
43,70,21,NaN,NaN
18,46,288,NaN,NaN
46,77,15,NaN,NaN
43,59,6,NaN,NaN
33,80,27,NaN,NaN
22,60,40,NaN,NaN
14,71,13,NaN,NaN
33,47,12,NaN,NaN
47,68,21,NaN,NaN
33,36,22,NaN,NaN
24,58,149,NaN,NaN
27,44,9,NaN,NaN
27,35,1,NaN,NaN
27,36,46,NaN,NaN
20,36,32,NaN,NaN
4,11,580,NaN,NaN
4,16,14,NaN,NaN
4,52,12,NaN,NaN
4,57,246,NaN,NaN
4,58,8,NaN,NaN
4,71,101,NaN,NaN
14,47,3,NaN,NaN
4,33,134,NaN,NaN
71,77,221,NaN,NaN
11,16,2,NaN,NaN
2,69,38,NaN,NaN
52,69,12,NaN,NaN
62,69,12,NaN,NaN
2,52,8,NaN,NaN
2,62,8,NaN,NaN
21,64,73,NaN,NaN
58,64,3,NaN,NaN
48,58,3,NaN,NaN
45,80,1,NaN,NaN
18,32,68,NaN,NaN
32,49,93,NaN,NaN
29,43,4,NaN,NaN
29,72,22,NaN,NaN
21,43,30,NaN,NaN
19,69,15,NaN,NaN
49,69,11,NaN,NaN
2,27,31,NaN,NaN
11,49,26,NaN,NaN
19,49,2,NaN,NaN
43,63,15,NaN,NaN
36,58,1,NaN,NaN
72,80,20,NaN,NaN
64,80,16,NaN,NaN
69,75,16,NaN,NaN
60,71,22,NaN,NaN
21,44,126,NaN,NaN
19,64,1,NaN,NaN
57,64,98,NaN,NaN
18,77,33,NaN,NaN
44,57,20,NaN,NaN
43,57,15,NaN,NaN
36,70,6,NaN,NaN
2,64,4,NaN,NaN
36,68,2,NaN,NaN
77,80,9,NaN,NaN
45,69,18,NaN,NaN
20,57,2,NaN,NaN
40,71,28,NaN,NaN
34,59,25,NaN,NaN
18,72,43,NaN,NaN
20,59,13,NaN,NaN
20,30,541,NaN,NaN
30,59,340,NaN,NaN
20,52,2,NaN,NaN
30,52,39,NaN,NaN
30,36,355,NaN,NaN
20,33,16,NaN,NaN
30,33,505,NaN,NaN
33,46,3,NaN,NaN
4,18,28,NaN,NaN
30,46,10,NaN,NaN
20,46,12,NaN,NaN
4,15,6,NaN,NaN
20,71,15,NaN,NaN
30,71,22,NaN,NaN
24,64,3,NaN,NaN
47,72,5,NaN,NaN
24,30,200,NaN,NaN
23,46,121,NaN,NaN
23,33,132,NaN,NaN
46,47,3,NaN,NaN
23,30,284,NaN,NaN
4,44,93,NaN,NaN
30,47,7,NaN,NaN
4,43,19,NaN,NaN
47,71,23,NaN,NaN
20,24,6,NaN,NaN
27,52,109,NaN,NaN
27,80,4,NaN,NaN
30,34,28,NaN,NaN
34,36,10,NaN,NaN
30,77,29,NaN,NaN
20,77,1,NaN,NaN
47,80,19,NaN,NaN
69,77,1,NaN,NaN
20,34,3,NaN,NaN
34,71,67,NaN,NaN
27,77,66,NaN,NaN
23,77,13,NaN,NaN
70,80,5,NaN,NaN
30,70,2,NaN,NaN
23,34,28,NaN,NaN
23,70,36,NaN,NaN
46,64,4,NaN,NaN
23,35,6,NaN,NaN
47,62,48,NaN,NaN
27,30,16,NaN,NaN
23,44,244,NaN,NaN
30,44,425,NaN,NaN
44,70,15,NaN,NaN
30,58,235,NaN,NaN
24,36,4,NaN,NaN
36,59,9,NaN,NaN
23,36,82,NaN,NaN
4,80,277,NaN,NaN
30,43,2,NaN,NaN
23,43,12,NaN,NaN
59,70,13,NaN,NaN
4,77,24,NaN,NaN
36,43,73,NaN,NaN
12,64,4,NaN,NaN
21,59,79,NaN,NaN
62,64,15,NaN,NaN
44,52,5,NaN,NaN
15,64,3,NaN,NaN
64,65,7,NaN,NaN
47,57,6,NaN,NaN
22,64,6,NaN,NaN
4,35,2,NaN,NaN
4,40,2,NaN,NaN
4,62,2,NaN,NaN
4,68,2,NaN,NaN
4,69,5,NaN,NaN
4,72,2,NaN,NaN
4,64,14,NaN,NaN
18,64,15,NaN,NaN
18,34,2,NaN,NaN
18,59,5,NaN,NaN
18,70,1,NaN,NaN
30,63,290,NaN,NaN
36,57,4,NaN,NaN
23,59,8,NaN,NaN
22,77,3,NaN,NaN
23,71,14,NaN,NaN
59,71,80,NaN,NaN
22,78,4,NaN,NaN
44,71,15,NaN,NaN
15,22,4,NaN,NaN
22,35,13,NaN,NaN
22,45,2,NaN,NaN
21,71,16,NaN,NaN
70,71,40,NaN,NaN
22,40,5,NaN,NaN
22,62,4,NaN,NaN
22,68,4,NaN,NaN
22,69,3,NaN,NaN
69,78,5,NaN,NaN
22,72,4,NaN,NaN
36,77,6,NaN,NaN
22,23,2,NaN,NaN
22,33,2,NaN,NaN
22,44,3,NaN,NaN
22,57,3,NaN,NaN
22,59,1,NaN,NaN
22,70,2,NaN,NaN
24,59,1,NaN,NaN
52,59,1,NaN,NaN
59,77,5,NaN,NaN
22,34,1,NaN,NaN
4,49,210,NaN,NaN
22,47,1,NaN,NaN
40,44,14,NaN,NaN
44,62,4,NaN,NaN
44,68,1,NaN,NaN
44,72,6,NaN,NaN
19,47,3,NaN,NaN
49,80,81,NaN,NaN
49,71,2,NaN,NaN
4,24,56,NaN,NaN
19,78,5,NaN,NaN
35,78,5,NaN,NaN
72,78,2,NaN,NaN
45,78,3,NaN,NaN
44,58,6,NaN,NaN
44,49,133,NaN,NaN
7,80,7,NaN,NaN
7,71,12,NaN,NaN
7,18,2,NaN,NaN
22,32,3,NaN,NaN
32,60,29,NaN,NaN
32,71,18,NaN,NaN
7,32,1,NaN,NaN
11,32,28,NaN,NaN
27,64,4,NaN,NaN
59,69,1,NaN,NaN
20,43,38,NaN,NaN
43,52,60,NaN,NaN
43,49,9,NaN,NaN
58,59,2,NaN,NaN
32,62,29,NaN,NaN
32,35,24,NaN,NaN
27,34,14,NaN,NaN
34,43,3,NaN,NaN
4,46,232,NaN,NaN
60,62,87,NaN,NaN
46,49,27,NaN,NaN
32,46,32,NaN,NaN
63,69,1,NaN,NaN
32,65,9,NaN,NaN
2,70,4,NaN,NaN
23,57,2,NaN,NaN
23,47,6,NaN,NaN
46,79,2,NaN,NaN
19,27,1,NaN,NaN
57,69,1,NaN,NaN
18,33,8,NaN,NaN
18,48,5,NaN,NaN
18,58,9,NaN,NaN
33,58,1,NaN,NaN
28,47,12,NaN,NaN
57,80,1,NaN,NaN
28,30,13,NaN,NaN
28,36,17,NaN,NaN
45,46,1,NaN,NaN
18,68,2,NaN,NaN
18,40,44,NaN,NaN
18,79,18,NaN,NaN
18,23,38,NaN,NaN
18,65,7,NaN,NaN
69,79,20,NaN,NaN
15,28,1,NaN,NaN
15,69,16,NaN,NaN
23,40,14,NaN,NaN
23,49,6,NaN,NaN
23,72,10,NaN,NaN
2,57,1,NaN,NaN
18,69,16,NaN,NaN
69,76,1,NaN,NaN
11,20,1,NaN,NaN
20,70,1,NaN,NaN
20,76,1,NaN,NaN
11,21,9,NaN,NaN
21,57,59,NaN,NaN
21,70,97,NaN,NaN
21,33,52,NaN,NaN
21,36,18,NaN,NaN
47,76,12,NaN,NaN
71,79,33,NaN,NaN
45,47,11,NaN,NaN
14,80,2,NaN,NaN
20,80,4,NaN,NaN
30,80,4,NaN,NaN
18,43,21,NaN,NaN
76,80,1,NaN,NaN
20,21,8,NaN,NaN
23,69,4,NaN,NaN
32,47,9,NaN,NaN
32,69,1,NaN,NaN
32,43,6,NaN,NaN
18,44,25,NaN,NaN
11,27,4,NaN,NaN
11,59,3,NaN,NaN
43,67,1,NaN,NaN
67,80,1,NaN,NaN
27,32,4,NaN,NaN
59,76,2,NaN,NaN
12,60,83,NaN,NaN
40,77,1,NaN,NaN
23,32,1,NaN,NaN
32,33,1,NaN,NaN
32,36,5,NaN,NaN
20,32,1,NaN,NaN
43,48,16,NaN,NaN
48,69,4,NaN,NaN
4,27,2,NaN,NaN
4,59,10,NaN,NaN
4,63,12,NaN,NaN
4,70,10,NaN,NaN
44,48,3,NaN,NaN
4,36,4,NaN,NaN
18,76,165,NaN,NaN
48,80,2,NaN,NaN
43,80,2,NaN,NaN
40,80,4,NaN,NaN
4,76,144,NaN,NaN
44,76,4,NaN,NaN
21,63,62,NaN,NaN
14,18,1,NaN,NaN
21,24,21,NaN,NaN
23,76,24,NaN,NaN
2,44,1,NaN,NaN
64,71,17,NaN,NaN
71,72,35,NaN,NaN
21,77,20,NaN,NaN
35,71,2,NaN,NaN
45,64,1,NaN,NaN
2,14,1,NaN,NaN
60,64,3,NaN,NaN
43,71,45,NaN,NaN
71,76,13,NaN,NaN
21,30,5,NaN,NaN
33,77,1,NaN,NaN
60,67,59,NaN,NaN
19,23,8,NaN,NaN
18,67,53,NaN,NaN
46,59,2,NaN,NaN
46,76,98,NaN,NaN
43,79,17,NaN,NaN
12,18,4,NaN,NaN
21,34,57,NaN,NaN
35,60,26,NaN,NaN
46,67,10,NaN,NaN
27,71,41,NaN,NaN
32,67,18,NaN,NaN
19,46,1,NaN,NaN
44,46,2,NaN,NaN
32,76,41,NaN,NaN
46,57,1,NaN,NaN
30,64,4,NaN,NaN
2,21,1,NaN,NaN
43,54,2,NaN,NaN
29,40,6,NaN,NaN
29,68,4,NaN,NaN
23,64,5,NaN,NaN
2,47,3,NaN,NaN
34,77,3,NaN,NaN
21,58,2,NaN,NaN
70,77,2,NaN,NaN
18,47,1,NaN,NaN
11,43,1,NaN,NaN
19,43,1,NaN,NaN
19,21,3,NaN,NaN
43,75,1,NaN,NaN
58,69,2,NaN,NaN
43,58,1,NaN,NaN
58,80,2,NaN,NaN
28,48,1,NaN,NaN
40,47,4,NaN,NaN
20,22,1,NaN,NaN
22,30,1,NaN,NaN
58,62,2,NaN,NaN
4,21,93,NaN,NaN
21,79,18,NaN,NaN
10,34,37,NaN,NaN
10,45,82,NaN,NaN
10,64,29,NaN,NaN
10,68,82,NaN,NaN
10,69,43,NaN,NaN
22,63,23,NaN,NaN
15,80,1,NaN,NaN
15,47,2,NaN,NaN
47,52,3,NaN,NaN
47,69,2,NaN,NaN
10,23,2,NaN,NaN
10,72,30,NaN,NaN
33,71,5,NaN,NaN
2,40,3,NaN,NaN
2,65,2,NaN,NaN
2,72,3,NaN,NaN
2,43,7,NaN,NaN
10,35,24,NaN,NaN
20,69,2,NaN,NaN
30,69,3,NaN,NaN
34,69,3,NaN,NaN
61,69,2,NaN,NaN
69,71,1,NaN,NaN
69,70,2,NaN,NaN
15,49,14,NaN,NaN
61,71,2,NaN,NaN
43,61,1,NaN,NaN
4,22,3,NaN,NaN
21,22,2,NaN,NaN
43,60,14,NaN,NaN
15,32,12,NaN,NaN
2,36,3,NaN,NaN
2,76,1,NaN,NaN
36,49,4,NaN,NaN
18,20,4,NaN,NaN
18,57,10,NaN,NaN
18,63,12,NaN,NaN
21,60,7,NaN,NaN
36,76,4,NaN,NaN
15,21,7,NaN,NaN
18,21,7,NaN,NaN
21,40,18,NaN,NaN
21,52,15,NaN,NaN
15,71,2,NaN,NaN
15,44,2,NaN,NaN
44,60,3,NaN,NaN
44,79,4,NaN,NaN
4,30,2,NaN,NaN
21,62,7,NaN,NaN
62,71,4,NaN,NaN
19,71,1,NaN,NaN
47,79,6,NaN,NaN
22,76,2,NaN,NaN
2,30,1,NaN,NaN
2,59,1,NaN,NaN
2,63,1,NaN,NaN
2,79,1,NaN,NaN
