source,target,weight,symptom,psych_symp
1,1,NaN,0000,00
2,2,NaN,0000,11
3,3,NaN,0000,00
4,4,NaN,0101,00
5,5,NaN,0000,00
6,6,NaN,0000,00
7,7,NaN,0000,00
8,8,NaN,0000,00
9,9,NaN,0000,10
10,10,NaN,0000,00
11,11,NaN,0000,00
12,12,NaN,0101,10
13,13,NaN,0000,00
14,14,NaN,0000,00
15,15,NaN,0000,00
16,16,NaN,0000,00
17,17,NaN,0000,00
18,18,NaN,0000,00
19,19,NaN,0000,00
20,20,NaN,0000,00
21,21,NaN,0000,00
22,22,NaN,0000,00
23,23,NaN,0000,00
24,24,NaN,0000,00
25,25,NaN,0000,00
26,26,NaN,0000,00
27,27,NaN,0000,00
28,28,NaN,0000,00
29,29,NaN,0000,00
30,30,NaN,0000,00
31,31,NaN,0000,00
32,32,NaN,0000,00
33,33,NaN,0000,00
34,34,NaN,0000,00
35,35,NaN,0000,00
36,36,NaN,0000,00
37,37,NaN,0000,00
38,38,NaN,0000,00
39,39,NaN,0000,00
40,40,NaN,0000,00
41,41,NaN,0000,00
42,42,NaN,0000,00
43,43,NaN,0000,00
44,44,NaN,0000,00
45,45,NaN,0000,00
46,46,NaN,1000,00
47,47,NaN,0000,00
48,48,NaN,0000,00
49,49,NaN,0000,00
50,50,NaN,0000,00
51,51,NaN,0000,00
52,52,NaN,0000,00
53,53,NaN,0000,00
54,54,NaN,0000,00
55,55,NaN,0000,00
56,56,NaN,0000,00
57,57,NaN,0100,00
58,58,NaN,0000,00
59,59,NaN,0000,00
60,60,NaN,0000,00
61,61,NaN,0000,00
62,62,NaN,0000,00
63,63,NaN,0000,00
64,64,NaN,0000,00
65,65,NaN,0000,00
66,66,NaN,0100,00
67,67,NaN,0000,00
68,68,NaN,0000,00
69,69,NaN,0000,00
70,70,NaN,0000,00
71,71,NaN,1100,00
72,72,NaN,0000,00
73,73,NaN,0000,00
74,74,NaN,0000,00
75,75,NaN,0000,00
76,76,NaN,0000,00
77,77,NaN,0000,00
78,78,NaN,0000,00
79,79,NaN,0000,00
80,80,NaN,0000,00
8,21,82,NaN,NaN
20,71,6,NaN,NaN
30,71,6,NaN,NaN
19,22,14,NaN,NaN
22,67,12,NaN,NaN
19,36,3,NaN,NaN
19,51,1,NaN,NaN
19,67,8,NaN,NaN
19,68,1,NaN,NaN
19,77,2,NaN,NaN
19,78,5,NaN,NaN
18,22,22,NaN,NaN
18,19,9,NaN,NaN
15,78,6,NaN,NaN
8,42,75,NaN,NaN
8,64,10,NaN,NaN
48,78,3,NaN,NaN
15,19,3,NaN,NaN
15,48,256,NaN,NaN
48,66,1,NaN,NaN
1,57,40,NaN,NaN
57,58,90,NaN,NaN
57,61,70,NaN,NaN
48,62,1,NaN,NaN
34,47,38,NaN,NaN
42,47,32,NaN,NaN
47,64,21,NaN,NaN
47,77,9,NaN,NaN
52,57,79,NaN,NaN
47,51,71,NaN,NaN
47,55,5,NaN,NaN
9,19,10,NaN,NaN
27,33,3,NaN,NaN
27,51,1,NaN,NaN
27,77,2,NaN,NaN
8,47,10,NaN,NaN
34,51,73,NaN,NaN
42,51,31,NaN,NaN
51,55,87,NaN,NaN
51,77,1,NaN,NaN
26,37,2,NaN,NaN
26,60,2,NaN,NaN
26,62,5,NaN,NaN
26,67,1,NaN,NaN
6,22,7,NaN,NaN
22,36,7,NaN,NaN
22,46,7,NaN,NaN
2,22,6,NaN,NaN
22,35,6,NaN,NaN
64,77,1,NaN,NaN
12,22,3,NaN,NaN
12,37,1,NaN,NaN
35,37,5,NaN,NaN
37,60,3,NaN,NaN
37,62,2,NaN,NaN
37,67,2,NaN,NaN
47,68,5,NaN,NaN
46,71,113,NaN,NaN
6,36,3,NaN,NaN
42,71,5,NaN,NaN
66,71,5,NaN,NaN
71,77,2,NaN,NaN
8,77,1,NaN,NaN
30,46,2,NaN,NaN
42,46,4,NaN,NaN
46,77,1,NaN,NaN
6,51,88,NaN,NaN
8,27,39,NaN,NaN
21,27,29,NaN,NaN
27,42,22,NaN,NaN
11,18,59,NaN,NaN
18,36,7,NaN,NaN
18,62,18,NaN,NaN
27,71,1,NaN,NaN
36,71,4,NaN,NaN
6,33,39,NaN,NaN
2,18,48,NaN,NaN
16,18,18,NaN,NaN
11,15,1,NaN,NaN
15,22,2,NaN,NaN
2,57,12,NaN,NaN
20,46,34,NaN,NaN
46,47,4,NaN,NaN
21,35,2,NaN,NaN
15,40,1,NaN,NaN
56,66,6,NaN,NaN
51,71,12,NaN,NaN
55,71,4,NaN,NaN
2,66,6,NaN,NaN
6,20,5,NaN,NaN
6,30,3,NaN,NaN
20,50,2,NaN,NaN
30,50,2,NaN,NaN
33,50,3,NaN,NaN
36,50,1,NaN,NaN
64,68,3,NaN,NaN
2,34,1,NaN,NaN
29,77,590,NaN,NaN
22,49,3,NaN,NaN
29,76,404,NaN,NaN
49,56,257,NaN,NaN
20,30,9,NaN,NaN
30,42,3,NaN,NaN
30,51,7,NaN,NaN
30,64,5,NaN,NaN
18,49,55,NaN,NaN
19,56,1,NaN,NaN
18,60,44,NaN,NaN
22,60,3,NaN,NaN
49,60,9,NaN,NaN
9,35,5,NaN,NaN
27,55,1,NaN,NaN
27,57,6,NaN,NaN
27,64,4,NaN,NaN
4,11,68,NaN,NaN
4,16,72,NaN,NaN
4,52,72,NaN,NaN
56,60,16,NaN,NaN
4,18,15,NaN,NaN
4,64,3,NaN,NaN
5,64,45,NaN,NaN
15,64,4,NaN,NaN
20,64,3,NaN,NaN
21,64,5,NaN,NaN
35,64,3,NaN,NaN
36,64,5,NaN,NaN
37,64,4,NaN,NaN
42,64,4,NaN,NaN
46,64,5,NaN,NaN
57,64,4,NaN,NaN
64,66,4,NaN,NaN
64,78,4,NaN,NaN
9,64,4,NaN,NaN
62,64,3,NaN,NaN
64,71,3,NaN,NaN
2,64,1,NaN,NaN
2,8,17,NaN,NaN
8,9,4,NaN,NaN
8,15,2,NaN,NaN
8,35,3,NaN,NaN
8,37,3,NaN,NaN
8,46,6,NaN,NaN
8,59,3,NaN,NaN
8,62,7,NaN,NaN
8,66,3,NaN,NaN
5,34,37,NaN,NaN
5,47,42,NaN,NaN
5,20,11,NaN,NaN
5,21,12,NaN,NaN
5,30,9,NaN,NaN
5,42,14,NaN,NaN
5,51,8,NaN,NaN
5,66,14,NaN,NaN
5,8,9,NaN,NaN
5,71,5,NaN,NaN
71,78,2,NaN,NaN
9,46,1,NaN,NaN
46,78,2,NaN,NaN
5,9,4,NaN,NaN
5,46,6,NaN,NaN
5,60,3,NaN,NaN
5,78,20,NaN,NaN
9,60,1,NaN,NaN
20,60,1,NaN,NaN
21,60,1,NaN,NaN
30,60,1,NaN,NaN
35,60,2,NaN,NaN
42,60,1,NaN,NaN
46,60,53,NaN,NaN
57,60,2,NaN,NaN
60,64,2,NaN,NaN
60,66,1,NaN,NaN
60,78,1,NaN,NaN
