source,target,weight,symptom,psych_symp
1,1,NaN,0000,00
2,2,NaN,0001,11
3,3,NaN,0000,00
4,4,NaN,0000,00
5,5,NaN,0000,00
6,6,NaN,0000,00
7,7,NaN,0000,00
8,8,NaN,0000,00
9,9,NaN,0000,00
10,10,NaN,0000,00
11,11,NaN,0000,00
12,12,NaN,0000,00
13,13,NaN,0000,00
14,14,NaN,0000,00
15,15,NaN,0000,00
16,16,NaN,0000,00
17,17,NaN,0000,00
18,18,NaN,0000,00
19,19,NaN,0000,00
20,20,NaN,0000,00
21,21,NaN,0000,10
22,22,NaN,1101,00
23,23,NaN,1100,00
24,24,NaN,0000,00
25,25,NaN,0000,00
26,26,NaN,0000,00
27,27,NaN,0001,00
28,28,NaN,1100,11
29,29,NaN,0000,00
30,30,NaN,0100,01
31,31,NaN,0000,00
32,32,NaN,0000,00
33,33,NaN,0000,00
34,34,NaN,0000,00
35,35,NaN,0000,00
36,36,NaN,0000,00
37,37,NaN,0000,00
38,38,NaN,0000,00
39,39,NaN,0000,00
40,40,NaN,0000,00
41,41,NaN,0000,00
42,42,NaN,0000,00
43,43,NaN,0000,00
44,44,NaN,0000,00
45,45,NaN,0000,00
46,46,NaN,0000,00
47,47,NaN,0000,00
48,48,NaN,1100,11
49,49,NaN,0000,00
50,50,NaN,0000,00
51,51,NaN,0000,00
52,52,NaN,0000,00
53,53,NaN,0000,00
54,54,NaN,1100,00
55,55,NaN,0000,00
56,56,NaN,0000,01
57,57,NaN,0000,00
58,58,NaN,0000,00
59,59,NaN,0000,00
60,60,NaN,0000,00
61,61,NaN,0100,01
62,62,NaN,0000,00
63,63,NaN,0000,00
64,64,NaN,0000,11
65,65,NaN,0000,00
66,66,NaN,0000,00
67,67,NaN,1100,01
68,68,NaN,0000,00
69,69,NaN,0000,00
70,70,NaN,0100,00
71,71,NaN,0000,00
72,72,NaN,1100,00
73,73,NaN,0000,00
74,74,NaN,0000,00
75,75,NaN,0100,00
76,76,NaN,0110,00
77,77,NaN,0000,00
78,78,NaN,0000,10
79,79,NaN,0000,00
80,80,NaN,0000,00
8,21,360,NaN,NaN
8,34,7,NaN,NaN
19,29,30,NaN,NaN
29,45,148,NaN,NaN
29,68,268,NaN,NaN
29,72,280,NaN,NaN
29,78,86,NaN,NaN
24,31,251,NaN,NaN
31,57,262,NaN,NaN
31,58,117,NaN,NaN
4,7,51,NaN,NaN
18,32,139,NaN,NaN
32,49,247,NaN,NaN
32,60,139,NaN,NaN
32,67,100,NaN,NaN
6,43,87,NaN,NaN
14,43,9,NaN,NaN
33,43,89,NaN,NaN
43,46,21,NaN,NaN
43,55,74,NaN,NaN
43,64,332,NaN,NaN
43,77,96,NaN,NaN
26,60,9,NaN,NaN
26,67,12,NaN,NaN
12,32,76,NaN,NaN
22,32,126,NaN,NaN
23,43,16,NaN,NaN
43,44,200,NaN,NaN
43,49,21,NaN,NaN
19,20,1,NaN,NaN
20,29,15,NaN,NaN
20,72,1,NaN,NaN
29,66,4,NaN,NaN
19,69,1,NaN,NaN
35,69,15,NaN,NaN
66,69,4,NaN,NaN
69,72,24,NaN,NaN
30,71,2,NaN,NaN
70,71,1,NaN,NaN
8,70,715,NaN,NaN
29,35,6,NaN,NaN
37,60,10,NaN,NaN
43,70,6,NaN,NaN
15,78,4,NaN,NaN
38,43,73,NaN,NaN
12,37,4,NaN,NaN
40,47,2,NaN,NaN
18,22,25,NaN,NaN
15,29,6,NaN,NaN
43,66,1,NaN,NaN
26,32,11,NaN,NaN
26,37,14,NaN,NaN
14,70,3,NaN,NaN
21,70,82,NaN,NaN
34,70,38,NaN,NaN
64,70,59,NaN,NaN
29,64,18,NaN,NaN
9,37,1,NaN,NaN
35,37,1,NaN,NaN
37,66,1,NaN,NaN
37,67,2,NaN,NaN
37,69,2,NaN,NaN
37,78,1,NaN,NaN
29,40,228,NaN,NaN
43,71,1,NaN,NaN
8,43,24,NaN,NaN
2,71,218,NaN,NaN
6,15,1,NaN,NaN
15,44,2,NaN,NaN
15,49,6,NaN,NaN
15,66,1,NaN,NaN
29,37,2,NaN,NaN
29,46,6,NaN,NaN
15,18,8,NaN,NaN
18,49,39,NaN,NaN
18,60,17,NaN,NaN
15,32,43,NaN,NaN
20,70,3,NaN,NaN
6,29,12,NaN,NaN
32,46,223,NaN,NaN
43,47,119,NaN,NaN
35,45,2,NaN,NaN
37,45,1,NaN,NaN
38,45,239,NaN,NaN
45,68,200,NaN,NaN
45,78,34,NaN,NaN
19,26,17,NaN,NaN
40,69,32,NaN,NaN
32,36,39,NaN,NaN
18,46,178,NaN,NaN
38,47,168,NaN,NaN
47,64,284,NaN,NaN
8,71,15,NaN,NaN
20,71,3,NaN,NaN
29,69,45,NaN,NaN
6,47,12,NaN,NaN
34,47,107,NaN,NaN
47,68,70,NaN,NaN
47,77,124,NaN,NaN
32,37,64,NaN,NaN
8,47,44,NaN,NaN
19,32,86,NaN,NaN
20,43,11,NaN,NaN
36,43,44,NaN,NaN
47,55,48,NaN,NaN
18,36,78,NaN,NaN
35,43,1,NaN,NaN
14,71,9,NaN,NaN
36,71,152,NaN,NaN
46,71,215,NaN,NaN
32,35,114,NaN,NaN
29,38,18,NaN,NaN
34,43,27,NaN,NaN
6,36,143,NaN,NaN
14,36,4,NaN,NaN
24,36,16,NaN,NaN
36,46,180,NaN,NaN
36,58,5,NaN,NaN
18,35,38,NaN,NaN
15,48,7,NaN,NaN
34,38,7,NaN,NaN
38,55,17,NaN,NaN
38,64,179,NaN,NaN
26,56,6,NaN,NaN
32,71,27,NaN,NaN
57,71,17,NaN,NaN
47,76,7,NaN,NaN
43,76,13,NaN,NaN
6,33,20,NaN,NaN
20,33,154,NaN,NaN
33,44,256,NaN,NaN
26,35,2,NaN,NaN
6,23,174,NaN,NaN
23,38,135,NaN,NaN
23,44,342,NaN,NaN
23,55,168,NaN,NaN
23,66,6,NaN,NaN
23,77,108,NaN,NaN
9,23,114,NaN,NaN
23,36,114,NaN,NaN
20,23,13,NaN,NaN
70,76,2,NaN,NaN
22,49,7,NaN,NaN
22,67,1,NaN,NaN
18,71,28,NaN,NaN
23,76,52,NaN,NaN
18,76,10,NaN,NaN
45,64,7,NaN,NaN
71,76,41,NaN,NaN
6,18,10,NaN,NaN
18,67,2,NaN,NaN
23,33,116,NaN,NaN
8,64,120,NaN,NaN
21,64,13,NaN,NaN
44,64,153,NaN,NaN
64,77,15,NaN,NaN
23,30,24,NaN,NaN
23,46,93,NaN,NaN
43,69,1,NaN,NaN
30,36,14,NaN,NaN
36,76,81,NaN,NaN
38,68,13,NaN,NaN
38,77,9,NaN,NaN
23,49,18,NaN,NaN
18,72,16,NaN,NaN
32,76,1,NaN,NaN
23,34,6,NaN,NaN
20,47,23,NaN,NaN
46,47,21,NaN,NaN
20,38,1,NaN,NaN
38,46,1,NaN,NaN
29,67,2,NaN,NaN
36,47,16,NaN,NaN
12,18,1,NaN,NaN
45,54,1,NaN,NaN
11,32,16,NaN,NaN
29,54,2,NaN,NaN
11,71,30,NaN,NaN
45,47,33,NaN,NaN
18,44,3,NaN,NaN
30,59,18,NaN,NaN
34,59,4,NaN,NaN
59,71,1,NaN,NaN
59,77,10,NaN,NaN
6,71,11,NaN,NaN
6,59,1,NaN,NaN
8,59,305,NaN,NaN
59,66,4,NaN,NaN
55,59,3,NaN,NaN
46,59,6,NaN,NaN
18,43,1,NaN,NaN
21,31,2,NaN,NaN
25,32,9,NaN,NaN
4,25,4,NaN,NaN
4,36,12,NaN,NaN
22,36,19,NaN,NaN
32,62,168,NaN,NaN
4,11,28,NaN,NaN
19,62,19,NaN,NaN
62,69,3,NaN,NaN
62,72,26,NaN,NaN
44,62,3,NaN,NaN
6,32,52,NaN,NaN
9,32,8,NaN,NaN
32,54,1,NaN,NaN
32,72,108,NaN,NaN
29,32,1,NaN,NaN
32,40,32,NaN,NaN
32,68,37,NaN,NaN
62,70,4,NaN,NaN
71,77,5,NaN,NaN
47,71,5,NaN,NaN
2,38,2,NaN,NaN
2,77,2,NaN,NaN
2,20,27,NaN,NaN
30,47,6,NaN,NaN
2,47,1,NaN,NaN
20,27,4,NaN,NaN
49,69,3,NaN,NaN
25,38,1,NaN,NaN
24,71,1,NaN,NaN
25,71,2,NaN,NaN
46,49,85,NaN,NaN
20,28,2,NaN,NaN
15,68,1,NaN,NaN
6,20,179,NaN,NaN
20,24,130,NaN,NaN
20,58,11,NaN,NaN
20,77,23,NaN,NaN
59,70,20,NaN,NaN
38,59,4,NaN,NaN
19,22,2,NaN,NaN
20,22,2,NaN,NaN
22,43,1,NaN,NaN
22,46,47,NaN,NaN
22,68,2,NaN,NaN
58,59,7,NaN,NaN
24,59,2,NaN,NaN
6,44,256,NaN,NaN
6,55,3,NaN,NaN
6,77,1,NaN,NaN
33,50,3,NaN,NaN
36,50,1,NaN,NaN
44,50,1,NaN,NaN
50,55,2,NaN,NaN
50,77,1,NaN,NaN
30,62,5,NaN,NaN
40,62,3,NaN,NaN
43,62,10,NaN,NaN
46,62,23,NaN,NaN
49,62,24,NaN,NaN
37,49,2,NaN,NaN
35,62,9,NaN,NaN
27,38,1,NaN,NaN
27,77,1,NaN,NaN
15,62,2,NaN,NaN
8,58,77,NaN,NaN
8,44,10,NaN,NaN
4,8,1,NaN,NaN
20,49,2,NaN,NaN
40,49,2,NaN,NaN
61,62,1,NaN,NaN
4,24,94,NaN,NaN
21,24,1,NaN,NaN
46,61,2,NaN,NaN
49,61,1,NaN,NaN
27,33,6,NaN,NaN
27,44,3,NaN,NaN
9,18,1,NaN,NaN
18,78,1,NaN,NaN
11,18,27,NaN,NaN
21,27,14,NaN,NaN
27,30,5,NaN,NaN
27,58,10,NaN,NaN
27,71,1,NaN,NaN
11,36,110,NaN,NaN
24,57,101,NaN,NaN
24,58,32,NaN,NaN
24,33,38,NaN,NaN
24,55,5,NaN,NaN
24,44,118,NaN,NaN
32,78,70,NaN,NaN
32,45,2,NaN,NaN
64,68,158,NaN,NaN
8,27,21,NaN,NaN
27,70,19,NaN,NaN
32,44,15,NaN,NaN
8,30,28,NaN,NaN
15,46,1,NaN,NaN
15,72,2,NaN,NaN
30,33,2,NaN,NaN
33,58,10,NaN,NaN
30,44,219,NaN,NaN
36,44,161,NaN,NaN
44,77,120,NaN,NaN
20,44,410,NaN,NaN
24,30,37,NaN,NaN
44,55,77,NaN,NaN
9,36,6,NaN,NaN
36,77,44,NaN,NaN
43,45,24,NaN,NaN
44,49,110,NaN,NaN
11,46,197,NaN,NaN
35,46,51,NaN,NaN
46,76,111,NaN,NaN
4,46,169,NaN,NaN
6,46,188,NaN,NaN
2,46,180,NaN,NaN
6,22,3,NaN,NaN
22,35,4,NaN,NaN
46,77,5,NaN,NaN
11,44,13,NaN,NaN
44,46,4,NaN,NaN
32,56,3,NaN,NaN
36,49,120,NaN,NaN
22,71,2,NaN,NaN
4,71,9,NaN,NaN
47,54,1,NaN,NaN
43,68,53,NaN,NaN
8,20,8,NaN,NaN
18,62,26,NaN,NaN
24,77,16,NaN,NaN
18,19,2,NaN,NaN
21,47,3,NaN,NaN
26,62,2,NaN,NaN
7,11,3,NaN,NaN
12,62,4,NaN,NaN
56,62,3,NaN,NaN
8,67,4,NaN,NaN
25,46,12,NaN,NaN
21,43,18,NaN,NaN
18,25,3,NaN,NaN
2,76,75,NaN,NaN
44,70,2,NaN,NaN
7,46,4,NaN,NaN
4,44,9,NaN,NaN
20,30,256,NaN,NaN
6,69,1,NaN,NaN
20,69,1,NaN,NaN
21,69,1,NaN,NaN
69,70,1,NaN,NaN
69,77,1,NaN,NaN
25,36,30,NaN,NaN
20,46,20,NaN,NaN
45,70,1,NaN,NaN
7,36,8,NaN,NaN
7,18,1,NaN,NaN
20,35,11,NaN,NaN
2,36,52,NaN,NaN
7,20,1,NaN,NaN
32,69,31,NaN,NaN
46,55,4,NaN,NaN
31,71,1,NaN,NaN
32,77,37,NaN,NaN
40,72,35,NaN,NaN
2,32,1,NaN,NaN
20,55,2,NaN,NaN
67,72,2,NaN,NaN
11,20,1,NaN,NaN
9,72,4,NaN,NaN
68,72,12,NaN,NaN
67,69,1,NaN,NaN
20,25,3,NaN,NaN
46,72,12,NaN,NaN
20,36,112,NaN,NaN
48,72,2,NaN,NaN
32,48,3,NaN,NaN
18,24,1,NaN,NaN
24,40,1,NaN,NaN
32,70,7,NaN,NaN
44,58,26,NaN,NaN
2,24,1,NaN,NaN
2,57,90,NaN,NaN
9,69,1,NaN,NaN
52,71,15,NaN,NaN
32,64,31,NaN,NaN
58,64,6,NaN,NaN
31,61,58,NaN,NaN
1,20,5,NaN,NaN
1,24,8,NaN,NaN
1,30,6,NaN,NaN
1,44,2,NaN,NaN
1,61,370,NaN,NaN
32,43,9,NaN,NaN
62,77,13,NaN,NaN
4,64,6,NaN,NaN
20,61,8,NaN,NaN
11,76,12,NaN,NaN
20,37,4,NaN,NaN
21,61,3,NaN,NaN
30,61,3,NaN,NaN
37,61,3,NaN,NaN
44,61,5,NaN,NaN
61,70,3,NaN,NaN
24,61,258,NaN,NaN
24,27,7,NaN,NaN
27,37,1,NaN,NaN
27,61,1,NaN,NaN
15,19,3,NaN,NaN
57,61,256,NaN,NaN
6,58,1,NaN,NaN
8,24,8,NaN,NaN
8,33,2,NaN,NaN
4,52,20,NaN,NaN
44,59,2,NaN,NaN
57,59,1,NaN,NaN
20,59,25,NaN,NaN
31,52,2,NaN,NaN
27,57,4,NaN,NaN
27,59,6,NaN,NaN
1,2,66,NaN,NaN
2,61,299,NaN,NaN
52,61,265,NaN,NaN
61,71,391,NaN,NaN
8,36,220,NaN,NaN
36,55,2,NaN,NaN
36,57,2,NaN,NaN
36,59,6,NaN,NaN
1,31,31,NaN,NaN
11,61,146,NaN,NaN
8,57,6,NaN,NaN
15,59,1,NaN,NaN
1,71,8,NaN,NaN
1,52,2,NaN,NaN
57,58,17,NaN,NaN
32,59,10,NaN,NaN
4,49,16,NaN,NaN
19,46,1,NaN,NaN
46,68,1,NaN,NaN
46,78,1,NaN,NaN
59,68,7,NaN,NaN
59,72,3,NaN,NaN
59,78,4,NaN,NaN
19,59,3,NaN,NaN
32,38,51,NaN,NaN
32,47,51,NaN,NaN
59,61,3,NaN,NaN
2,59,1,NaN,NaN
20,21,5,NaN,NaN
21,58,3,NaN,NaN
2,30,5,NaN,NaN
