source,target,weight,symptom,psych_symp
24,31,9,NaN,NaN
31,70,16,NaN,NaN
20,30,253,NaN,NaN
30,36,94,NaN,NaN
30,63,96,NaN,NaN
49,62,205,NaN,NaN
62,67,182,NaN,NaN
31,36,23,NaN,NaN
24,30,14,NaN,NaN
12,62,245,NaN,NaN
4,33,92,NaN,NaN
30,33,57,NaN,NaN
8,36,67,NaN,NaN
21,36,10,NaN,NaN
36,70,14,NaN,NaN
36,77,12,NaN,NaN
65,67,459,NaN,NaN
1,30,51,NaN,NaN
4,57,196,NaN,NaN
4,71,154,NaN,NaN
19,22,48,NaN,NaN
22,35,17,NaN,NaN
22,49,41,NaN,NaN
30,31,6,NaN,NaN
15,62,3,NaN,NaN
4,15,52,NaN,NaN
15,22,1,NaN,NaN
15,49,10,NaN,NaN
11,80,274,NaN,NaN
30,42,16,NaN,NaN
30,66,114,NaN,NaN
20,33,11,NaN,NaN
23,33,11,NaN,NaN
33,44,6,NaN,NaN
63,80,29,NaN,NaN
20,31,4,NaN,NaN
31,42,4,NaN,NaN
21,27,153,NaN,NaN
58,61,3,NaN,NaN
15,46,2,NaN,NaN
4,46,371,NaN,NaN
11,46,155,NaN,NaN
35,46,44,NaN,NaN
46,60,63,NaN,NaN
46,71,295,NaN,NaN
46,80,95,NaN,NaN
22,46,103,NaN,NaN
46,49,69,NaN,NaN
23,46,1,NaN,NaN
19,46,1,NaN,NaN
20,36,26,NaN,NaN
36,42,10,NaN,NaN
46,61,94,NaN,NaN
1,31,3,NaN,NaN
31,57,2,NaN,NaN
31,58,3,NaN,NaN
31,61,2,NaN,NaN
31,63,2,NaN,NaN
4,7,131,NaN,NaN
7,11,66,NaN,NaN
7,46,190,NaN,NaN
7,57,59,NaN,NaN
7,71,42,NaN,NaN
7,80,52,NaN,NaN
7,24,42,NaN,NaN
7,33,9,NaN,NaN
36,66,6,NaN,NaN
35,62,21,NaN,NaN
15,48,29,NaN,NaN
46,67,1,NaN,NaN
4,61,14,NaN,NaN
7,61,19,NaN,NaN
20,46,4,NaN,NaN
1,24,265,NaN,NaN
1,57,167,NaN,NaN
1,61,139,NaN,NaN
1,63,237,NaN,NaN
1,71,79,NaN,NaN
35,65,8,NaN,NaN
12,60,189,NaN,NaN
60,67,242,NaN,NaN
35,60,94,NaN,NaN
49,60,2,NaN,NaN
30,61,4,NaN,NaN
24,33,2,NaN,NaN
4,49,266,NaN,NaN
22,67,30,NaN,NaN
8,21,236,NaN,NaN
8,64,20,NaN,NaN
8,70,346,NaN,NaN
8,77,94,NaN,NaN
64,80,3,NaN,NaN
24,80,51,NaN,NaN
7,49,1,NaN,NaN
36,46,18,NaN,NaN
36,80,39,NaN,NaN
11,52,127,NaN,NaN
52,71,181,NaN,NaN
30,52,2,NaN,NaN
8,52,11,NaN,NaN
30,71,79,NaN,NaN
8,43,31,NaN,NaN
43,44,19,NaN,NaN
36,71,211,NaN,NaN
21,43,1,NaN,NaN
30,59,833,NaN,NaN
24,75,1,NaN,NaN
56,65,1,NaN,NaN
8,59,1317,NaN,NaN
20,59,219,NaN,NaN
11,43,1,NaN,NaN
43,64,27,NaN,NaN
59,80,2,NaN,NaN
58,59,3,NaN,NaN
59,70,1270,NaN,NaN
30,44,6,NaN,NaN
4,21,14,NaN,NaN
43,57,6,NaN,NaN
43,68,29,NaN,NaN
52,62,6,NaN,NaN
35,75,4,NaN,NaN
30,51,1,NaN,NaN
19,23,2,NaN,NaN
19,75,3,NaN,NaN
43,46,3,NaN,NaN
1,11,89,NaN,NaN
40,43,13,NaN,NaN
30,46,3,NaN,NaN
46,59,15,NaN,NaN
51,59,83,NaN,NaN
36,44,4,NaN,NaN
36,72,2,NaN,NaN
51,52,1,NaN,NaN
52,64,3,NaN,NaN
36,43,35,NaN,NaN
43,72,6,NaN,NaN
43,63,1,NaN,NaN
1,52,246,NaN,NaN
30,77,7,NaN,NaN
1,44,6,NaN,NaN
72,75,1,NaN,NaN
46,72,2,NaN,NaN
18,40,26,NaN,NaN
23,30,4,NaN,NaN
1,8,2,NaN,NaN
21,52,4,NaN,NaN
24,52,85,NaN,NaN
52,57,69,NaN,NaN
52,58,1,NaN,NaN
21,80,16,NaN,NaN
44,80,117,NaN,NaN
71,80,12,NaN,NaN
1,45,2,NaN,NaN
8,24,20,NaN,NaN
21,33,2,NaN,NaN
33,57,2,NaN,NaN
38,47,121,NaN,NaN
47,57,3,NaN,NaN
47,64,233,NaN,NaN
47,68,108,NaN,NaN
8,42,121,NaN,NaN
8,51,1,NaN,NaN
42,47,132,NaN,NaN
36,47,17,NaN,NaN
33,80,6,NaN,NaN
8,27,229,NaN,NaN
24,27,23,NaN,NaN
27,42,115,NaN,NaN
27,44,20,NaN,NaN
27,57,100,NaN,NaN
27,70,209,NaN,NaN
11,27,12,NaN,NaN
27,36,39,NaN,NaN
11,22,23,NaN,NaN
20,22,13,NaN,NaN
22,42,21,NaN,NaN
22,44,15,NaN,NaN
22,36,16,NaN,NaN
1,21,2,NaN,NaN
22,47,14,NaN,NaN
22,59,12,NaN,NaN
36,59,375,NaN,NaN
42,59,1009,NaN,NaN
59,67,2,NaN,NaN
22,51,31,NaN,NaN
22,23,20,NaN,NaN
47,59,319,NaN,NaN
35,71,23,NaN,NaN
71,77,166,NaN,NaN
44,59,59,NaN,NaN
57,59,174,NaN,NaN
59,63,54,NaN,NaN
21,59,338,NaN,NaN
62,78,5,NaN,NaN
8,22,8,NaN,NaN
49,80,119,NaN,NaN
51,65,129,NaN,NaN
22,38,1,NaN,NaN
11,49,12,NaN,NaN
49,67,10,NaN,NaN
19,49,4,NaN,NaN
49,51,8,NaN,NaN
64,71,39,NaN,NaN
22,63,1,NaN,NaN
8,44,57,NaN,NaN
8,57,164,NaN,NaN
8,47,30,NaN,NaN
35,52,1,NaN,NaN
52,77,1,NaN,NaN
40,71,9,NaN,NaN
1,40,2,NaN,NaN
1,46,20,NaN,NaN
1,72,2,NaN,NaN
20,80,11,NaN,NaN
42,80,7,NaN,NaN
57,80,16,NaN,NaN
71,72,18,NaN,NaN
8,71,180,NaN,NaN
20,71,117,NaN,NaN
42,71,133,NaN,NaN
44,71,36,NaN,NaN
57,71,31,NaN,NaN
59,71,227,NaN,NaN
45,78,2,NaN,NaN
68,78,5,NaN,NaN
72,78,7,NaN,NaN
75,78,3,NaN,NaN
36,57,2,NaN,NaN
8,80,22,NaN,NaN
30,80,5,NaN,NaN
38,59,18,NaN,NaN
19,78,7,NaN,NaN
44,78,3,NaN,NaN
77,78,2,NaN,NaN
71,78,6,NaN,NaN
59,77,1083,NaN,NaN
21,71,4,NaN,NaN
48,71,14,NaN,NaN
62,71,8,NaN,NaN
19,71,3,NaN,NaN
51,60,2,NaN,NaN
8,14,16,NaN,NaN
8,62,20,NaN,NaN
14,59,16,NaN,NaN
1,62,2,NaN,NaN
14,71,25,NaN,NaN
70,71,105,NaN,NaN
31,52,1,NaN,NaN
1,14,139,NaN,NaN
38,43,47,NaN,NaN
42,43,17,NaN,NaN
43,47,48,NaN,NaN
43,70,6,NaN,NaN
11,18,222,NaN,NaN
18,19,112,NaN,NaN
18,22,58,NaN,NaN
18,35,140,NaN,NaN
18,46,197,NaN,NaN
18,49,196,NaN,NaN
18,67,135,NaN,NaN
18,60,139,NaN,NaN
19,36,2,NaN,NaN
23,36,2,NaN,NaN
36,38,2,NaN,NaN
38,71,66,NaN,NaN
18,51,37,NaN,NaN
18,62,62,NaN,NaN
33,49,3,NaN,NaN
8,30,12,NaN,NaN
46,52,83,NaN,NaN
8,58,1,NaN,NaN
52,72,1,NaN,NaN
18,36,41,NaN,NaN
52,70,3,NaN,NaN
52,75,2,NaN,NaN
8,60,1,NaN,NaN
40,58,1,NaN,NaN
76,77,4,NaN,NaN
35,80,2,NaN,NaN
1,2,158,NaN,NaN
2,36,156,NaN,NaN
11,36,4,NaN,NaN
2,46,76,NaN,NaN
18,58,12,NaN,NaN
18,33,10,NaN,NaN
33,58,4,NaN,NaN
60,80,1,NaN,NaN
20,76,2,NaN,NaN
4,58,18,NaN,NaN
18,63,23,NaN,NaN
59,68,51,NaN,NaN
19,43,5,NaN,NaN
27,33,12,NaN,NaN
27,38,39,NaN,NaN
27,58,3,NaN,NaN
20,27,60,NaN,NaN
51,71,40,NaN,NaN
14,27,2,NaN,NaN
27,30,19,NaN,NaN
47,71,25,NaN,NaN
14,30,1,NaN,NaN
27,71,23,NaN,NaN
14,80,6,NaN,NaN
23,80,1,NaN,NaN
38,80,5,NaN,NaN
68,80,4,NaN,NaN
27,51,2,NaN,NaN
68,71,23,NaN,NaN
40,62,2,NaN,NaN
2,27,21,NaN,NaN
2,71,335,NaN,NaN
33,38,2,NaN,NaN
11,32,2,NaN,NaN
32,67,4,NaN,NaN
35,43,14,NaN,NaN
43,62,20,NaN,NaN
5,38,17,NaN,NaN
38,79,17,NaN,NaN
43,49,8,NaN,NaN
2,5,1,NaN,NaN
5,20,13,NaN,NaN
5,36,4,NaN,NaN
5,51,3,NaN,NaN
5,71,3,NaN,NaN
5,77,2,NaN,NaN
2,79,3,NaN,NaN
20,79,13,NaN,NaN
36,79,4,NaN,NaN
51,79,3,NaN,NaN
71,79,14,NaN,NaN
77,79,2,NaN,NaN
43,65,6,NaN,NaN
5,47,7,NaN,NaN
47,79,9,NaN,NaN
36,51,2,NaN,NaN
36,63,8,NaN,NaN
27,63,48,NaN,NaN
15,43,1,NaN,NaN
19,60,1,NaN,NaN
27,76,3,NaN,NaN
48,59,47,NaN,NaN
27,68,8,NaN,NaN
27,77,14,NaN,NaN
32,38,4,NaN,NaN
32,44,1,NaN,NaN
4,44,4,NaN,NaN
63,71,76,NaN,NaN
4,76,256,NaN,NaN
5,23,11,NaN,NaN
5,33,10,NaN,NaN
5,44,14,NaN,NaN
5,57,1,NaN,NaN
23,79,11,NaN,NaN
33,79,14,NaN,NaN
44,79,14,NaN,NaN
57,79,1,NaN,NaN
49,59,7,NaN,NaN
59,62,7,NaN,NaN
59,72,7,NaN,NaN
5,68,8,NaN,NaN
68,79,8,NaN,NaN
4,63,6,NaN,NaN
15,19,10,NaN,NaN
32,47,2,NaN,NaN
32,68,2,NaN,NaN
32,71,1,NaN,NaN
5,30,10,NaN,NaN
30,79,10,NaN,NaN
19,64,1,NaN,NaN
35,64,9,NaN,NaN
49,64,7,NaN,NaN
62,64,7,NaN,NaN
64,72,9,NaN,NaN
32,79,1,NaN,NaN
1,27,6,NaN,NaN
5,14,2,NaN,NaN
5,42,7,NaN,NaN
14,79,2,NaN,NaN
42,79,7,NaN,NaN
15,64,3,NaN,NaN
30,47,9,NaN,NaN
44,47,6,NaN,NaN
5,19,1,NaN,NaN
19,79,1,NaN,NaN
24,71,1,NaN,NaN
33,71,4,NaN,NaN
27,47,2,NaN,NaN
76,80,13,NaN,NaN
15,60,1,NaN,NaN
15,67,3,NaN,NaN
5,49,8,NaN,NaN
49,79,8,NaN,NaN
5,62,5,NaN,NaN
5,64,2,NaN,NaN
62,79,5,NaN,NaN
64,79,2,NaN,NaN
50,79,5,NaN,NaN
14,47,1,NaN,NaN
14,64,1,NaN,NaN
30,64,2,NaN,NaN
33,64,2,NaN,NaN
38,64,103,NaN,NaN
46,64,2,NaN,NaN
5,15,2,NaN,NaN
15,79,2,NaN,NaN
5,72,7,NaN,NaN
72,79,7,NaN,NaN
46,47,21,NaN,NaN
35,50,5,NaN,NaN
40,50,8,NaN,NaN
49,50,1,NaN,NaN
50,62,5,NaN,NaN
50,72,9,NaN,NaN
5,35,1,NaN,NaN
35,79,1,NaN,NaN
5,67,1,NaN,NaN
67,79,1,NaN,NaN
44,64,48,NaN,NaN
64,68,24,NaN,NaN
27,59,138,NaN,NaN
59,64,4,NaN,NaN
33,52,12,NaN,NaN
18,79,12,NaN,NaN
18,42,3,NaN,NaN
18,76,137,NaN,NaN
10,79,2,NaN,NaN
8,63,2,NaN,NaN
10,45,1,NaN,NaN
10,72,1,NaN,NaN
10,78,1,NaN,NaN
47,80,1,NaN,NaN
23,71,11,NaN,NaN
4,42,2,NaN,NaN
15,78,8,NaN,NaN
8,20,28,NaN,NaN
42,52,2,NaN,NaN
4,18,14,NaN,NaN
36,64,2,NaN,NaN
57,64,3,NaN,NaN
27,46,5,NaN,NaN
42,64,36,NaN,NaN
15,72,5,NaN,NaN
40,78,1,NaN,NaN
49,78,3,NaN,NaN
8,68,5,NaN,NaN
52,61,63,NaN,NaN
36,52,42,NaN,NaN
2,61,144,NaN,NaN
62,72,6,NaN,NaN
2,30,4,NaN,NaN
2,63,218,NaN,NaN
11,71,144,NaN,NaN
71,76,140,NaN,NaN
18,71,39,NaN,NaN
18,52,13,NaN,NaN
2,76,145,NaN,NaN
61,71,41,NaN,NaN
52,63,1,NaN,NaN
21,64,6,NaN,NaN
52,76,48,NaN,NaN
49,52,9,NaN,NaN
15,44,1,NaN,NaN
64,70,6,NaN,NaN
4,36,2,NaN,NaN
12,18,3,NaN,NaN
2,57,38,NaN,NaN
24,36,2,NaN,NaN
36,76,6,NaN,NaN
27,61,2,NaN,NaN
47,70,8,NaN,NaN
27,64,13,NaN,NaN
2,24,5,NaN,NaN
20,47,8,NaN,NaN
18,72,14,NaN,NaN
33,65,1,NaN,NaN
21,76,2,NaN,NaN
33,76,8,NaN,NaN
38,76,4,NaN,NaN
57,76,2,NaN,NaN
60,71,4,NaN,NaN
20,38,4,NaN,NaN
44,49,8,NaN,NaN
49,72,8,NaN,NaN
20,23,1,NaN,NaN
20,42,19,NaN,NaN
20,58,1,NaN,NaN
2,20,3,NaN,NaN
4,8,2,NaN,NaN
4,38,2,NaN,NaN
4,27,1,NaN,NaN
72,80,12,NaN,NaN
27,75,3,NaN,NaN
71,75,2,NaN,NaN
23,38,2,NaN,NaN
5,48,2,NaN,NaN
48,79,2,NaN,NaN
79,80,4,NaN,NaN
48,80,2,NaN,NaN
33,48,4,NaN,NaN
33,72,4,NaN,NaN
40,76,8,NaN,NaN
68,76,2,NaN,NaN
72,76,6,NaN,NaN
75,76,4,NaN,NaN
12,28,1,NaN,NaN
28,33,2,NaN,NaN
28,48,15,NaN,NaN
28,49,3,NaN,NaN
28,52,9,NaN,NaN
28,72,12,NaN,NaN
28,76,7,NaN,NaN
28,79,16,NaN,NaN
49,76,2,NaN,NaN
76,79,4,NaN,NaN
12,76,1,NaN,NaN
46,76,5,NaN,NaN
20,24,2,NaN,NaN
12,33,1,NaN,NaN
33,40,1,NaN,NaN
33,46,1,NaN,NaN
19,76,2,NaN,NaN
48,76,4,NaN,NaN
28,35,2,NaN,NaN
28,40,5,NaN,NaN
28,68,6,NaN,NaN
28,75,4,NaN,NaN
23,28,10,NaN,NaN
8,33,2,NaN,NaN
8,76,4,NaN,NaN
34,71,1,NaN,NaN
27,34,2,NaN,NaN
27,35,2,NaN,NaN
27,48,2,NaN,NaN
27,52,24,NaN,NaN
27,79,2,NaN,NaN
6,20,3,NaN,NaN
6,44,3,NaN,NaN
6,46,3,NaN,NaN
6,48,3,NaN,NaN
6,52,3,NaN,NaN
6,57,2,NaN,NaN
6,75,3,NaN,NaN
6,76,5,NaN,NaN
27,28,7,NaN,NaN
27,72,1,NaN,NaN
8,28,5,NaN,NaN
20,28,25,NaN,NaN
24,28,1,NaN,NaN
28,30,4,NaN,NaN
28,38,26,NaN,NaN
28,42,3,NaN,NaN
28,46,15,NaN,NaN
28,64,5,NaN,NaN
28,70,13,NaN,NaN
28,71,30,NaN,NaN
19,28,3,NaN,NaN
28,44,13,NaN,NaN
28,57,2,NaN,NaN
16,80,2,NaN,NaN
4,16,105,NaN,NaN
2,38,2,NaN,NaN
2,40,2,NaN,NaN
2,42,2,NaN,NaN
2,52,2,NaN,NaN
2,64,2,NaN,NaN
2,70,1,NaN,NaN
2,75,2,NaN,NaN
2,35,1,NaN,NaN
2,44,1,NaN,NaN
6,38,1,NaN,NaN
6,40,1,NaN,NaN
6,42,1,NaN,NaN
6,64,2,NaN,NaN
6,70,1,NaN,NaN
6,71,5,NaN,NaN
6,79,2,NaN,NaN
11,16,3,NaN,NaN
16,49,2,NaN,NaN
44,76,2,NaN,NaN
64,76,1,NaN,NaN
6,28,9,NaN,NaN
5,6,1,NaN,NaN
5,28,1,NaN,NaN
5,40,1,NaN,NaN
5,46,1,NaN,NaN
40,79,1,NaN,NaN
46,79,1,NaN,NaN
34,47,1,NaN,NaN
4,64,2,NaN,NaN
16,28,7,NaN,NaN
6,16,1,NaN,NaN
16,44,3,NaN,NaN
16,46,3,NaN,NaN
16,48,3,NaN,NaN
16,79,3,NaN,NaN
28,43,1,NaN,NaN
43,79,1,NaN,NaN
28,34,6,NaN,NaN
38,65,1,NaN,NaN
18,44,29,NaN,NaN
18,43,1,NaN,NaN
2,28,17,NaN,NaN
28,63,8,NaN,NaN
28,59,27,NaN,NaN
21,28,3,NaN,NaN
2,59,17,NaN,NaN
64,65,1,NaN,NaN
48,65,1,NaN,NaN
52,59,2,NaN,NaN
6,18,7,NaN,NaN
18,48,15,NaN,NaN
6,62,1,NaN,NaN
44,62,3,NaN,NaN
46,62,3,NaN,NaN
18,64,7,NaN,NaN
21,47,3,NaN,NaN
28,47,4,NaN,NaN
19,62,2,NaN,NaN
12,71,1,NaN,NaN
18,28,10,NaN,NaN
28,62,4,NaN,NaN
6,47,11,NaN,NaN
18,78,1,NaN,NaN
34,59,2,NaN,NaN
28,80,1,NaN,NaN
19,80,9,NaN,NaN
62,80,2,NaN,NaN
78,80,10,NaN,NaN
16,71,10,NaN,NaN
16,18,11,NaN,NaN
49,71,3,NaN,NaN
6,80,2,NaN,NaN
24,59,13,NaN,NaN
