source,target,weight,symptom,psych_symp
20,55,289,NaN,NaN
11,20,1,NaN,NaN
20,30,297,NaN,NaN
20,31,320,NaN,NaN
20,47,126,NaN,NaN
20,70,121,NaN,NaN
20,27,125,NaN,NaN
11,31,128,NaN,NaN
31,47,7,NaN,NaN
20,24,2,NaN,NaN
11,70,93,NaN,NaN
31,44,268,NaN,NaN
11,30,10,NaN,NaN
47,59,411,NaN,NaN
30,59,198,NaN,NaN
44,59,159,NaN,NaN
55,59,247,NaN,NaN
27,59,332,NaN,NaN
59,70,352,NaN,NaN
31,59,271,NaN,NaN
47,70,161,NaN,NaN
44,47,123,NaN,NaN
11,55,4,NaN,NaN
44,56,18,NaN,NaN
44,70,262,NaN,NaN
11,44,134,NaN,NaN
4,7,305,NaN,NaN
11,57,7,NaN,NaN
30,57,33,NaN,NaN
44,57,76,NaN,NaN
19,72,248,NaN,NaN
55,57,43,NaN,NaN
57,70,79,NaN,NaN
27,57,147,NaN,NaN
36,55,111,NaN,NaN
27,36,40,NaN,NaN
30,36,72,NaN,NaN
36,70,119,NaN,NaN
57,59,13,NaN,NaN
20,57,10,NaN,NaN
33,57,21,NaN,NaN
1,27,10,NaN,NaN
27,61,9,NaN,NaN
19,30,1,NaN,NaN
30,70,139,NaN,NaN
20,59,31,NaN,NaN
19,55,38,NaN,NaN
27,47,6,NaN,NaN
20,23,2,NaN,NaN
20,33,2,NaN,NaN
20,42,158,NaN,NaN
27,42,162,NaN,NaN
30,42,293,NaN,NaN
42,47,353,NaN,NaN
42,55,358,NaN,NaN
42,59,238,NaN,NaN
42,70,307,NaN,NaN
30,47,106,NaN,NaN
42,44,270,NaN,NaN
36,44,301,NaN,NaN
24,27,89,NaN,NaN
42,57,24,NaN,NaN
24,70,30,NaN,NaN
24,42,29,NaN,NaN
23,42,2,NaN,NaN
24,59,3,NaN,NaN
19,47,6,NaN,NaN
32,47,2,NaN,NaN
36,47,93,NaN,NaN
55,70,11,NaN,NaN
23,47,56,NaN,NaN
27,30,87,NaN,NaN
27,33,92,NaN,NaN
33,70,7,NaN,NaN
27,44,108,NaN,NaN
27,55,38,NaN,NaN
35,72,159,NaN,NaN
46,72,32,NaN,NaN
44,49,163,NaN,NaN
23,59,5,NaN,NaN
44,46,94,NaN,NaN
44,72,33,NaN,NaN
31,42,209,NaN,NaN
46,47,44,NaN,NaN
46,55,53,NaN,NaN
42,46,22,NaN,NaN
4,46,282,NaN,NaN
4,49,83,NaN,NaN
27,46,18,NaN,NaN
4,32,2,NaN,NaN
15,44,4,NaN,NaN
15,19,19,NaN,NaN
15,72,68,NaN,NaN
19,27,1,NaN,NaN
27,72,56,NaN,NaN
27,80,4,NaN,NaN
1,44,45,NaN,NaN
44,61,31,NaN,NaN
1,30,115,NaN,NaN
1,31,142,NaN,NaN
1,42,54,NaN,NaN
1,59,17,NaN,NaN
1,80,2,NaN,NaN
55,61,13,NaN,NaN
42,61,16,NaN,NaN
30,61,42,NaN,NaN
1,57,305,NaN,NaN
15,23,3,NaN,NaN
31,61,29,NaN,NaN
31,80,12,NaN,NaN
1,20,87,NaN,NaN
1,55,19,NaN,NaN
1,47,13,NaN,NaN
15,32,9,NaN,NaN
15,49,42,NaN,NaN
15,48,314,NaN,NaN
1,24,312,NaN,NaN
57,61,9,NaN,NaN
24,69,1,NaN,NaN
19,69,4,NaN,NaN
23,69,3,NaN,NaN
36,42,105,NaN,NaN
31,36,93,NaN,NaN
36,57,2,NaN,NaN
69,72,898,NaN,NaN
47,72,3,NaN,NaN
35,69,114,NaN,NaN
69,70,5,NaN,NaN
35,70,3,NaN,NaN
70,72,4,NaN,NaN
20,61,4,NaN,NaN
36,59,11,NaN,NaN
33,59,5,NaN,NaN
59,61,6,NaN,NaN
46,75,11,NaN,NaN
20,46,6,NaN,NaN
23,46,6,NaN,NaN
46,59,4,NaN,NaN
30,46,7,NaN,NaN
1,11,61,NaN,NaN
47,49,2,NaN,NaN
19,46,18,NaN,NaN
33,46,3,NaN,NaN
46,80,49,NaN,NaN
47,69,4,NaN,NaN
46,70,22,NaN,NaN
45,72,3,NaN,NaN
20,36,1,NaN,NaN
4,15,2,NaN,NaN
24,46,1,NaN,NaN
4,27,1,NaN,NaN
31,46,33,NaN,NaN
4,70,1,NaN,NaN
4,20,2,NaN,NaN
4,30,2,NaN,NaN
4,31,8,NaN,NaN
4,36,52,NaN,NaN
33,47,1,NaN,NaN
15,56,7,NaN,NaN
45,75,120,NaN,NaN
24,47,2,NaN,NaN
1,4,40,NaN,NaN
15,35,11,NaN,NaN
4,61,68,NaN,NaN
11,61,5,NaN,NaN
72,75,223,NaN,NaN
47,75,2,NaN,NaN
46,69,9,NaN,NaN
1,7,6,NaN,NaN
7,46,26,NaN,NaN
7,57,12,NaN,NaN
7,80,27,NaN,NaN
1,46,16,NaN,NaN
11,42,4,NaN,NaN
46,49,97,NaN,NaN
46,61,28,NaN,NaN
32,46,140,NaN,NaN
35,46,89,NaN,NaN
24,61,13,NaN,NaN
19,75,34,NaN,NaN
11,46,153,NaN,NaN
30,72,2,NaN,NaN
30,75,2,NaN,NaN
36,75,1,NaN,NaN
19,68,61,NaN,NaN
68,72,438,NaN,NaN
68,75,431,NaN,NaN
47,68,302,NaN,NaN
45,68,170,NaN,NaN
45,55,62,NaN,NaN
30,68,2,NaN,NaN
45,47,75,NaN,NaN
42,75,1,NaN,NaN
71,77,130,NaN,NaN
61,70,13,NaN,NaN
43,68,190,NaN,NaN
43,44,67,NaN,NaN
43,75,188,NaN,NaN
43,47,315,NaN,NaN
43,55,115,NaN,NaN
47,61,7,NaN,NaN
36,61,1,NaN,NaN
1,70,12,NaN,NaN
35,68,11,NaN,NaN
35,47,5,NaN,NaN
35,55,12,NaN,NaN
30,35,3,NaN,NaN
35,59,1,NaN,NaN
35,75,22,NaN,NaN
70,75,27,NaN,NaN
18,69,4,NaN,NaN
18,72,5,NaN,NaN
70,80,7,NaN,NaN
18,46,229,NaN,NaN
4,18,48,NaN,NaN
11,18,152,NaN,NaN
18,19,163,NaN,NaN
18,23,5,NaN,NaN
18,49,175,NaN,NaN
72,80,32,NaN,NaN
55,68,1,NaN,NaN
30,43,1,NaN,NaN
36,46,139,NaN,NaN
18,36,127,NaN,NaN
20,68,1,NaN,NaN
20,75,1,NaN,NaN
18,44,9,NaN,NaN
44,79,18,NaN,NaN
18,79,4,NaN,NaN
69,79,76,NaN,NaN
72,79,151,NaN,NaN
68,79,105,NaN,NaN
46,57,2,NaN,NaN
46,79,3,NaN,NaN
44,75,11,NaN,NaN
27,35,3,NaN,NaN
35,44,3,NaN,NaN
4,76,68,NaN,NaN
31,35,13,NaN,NaN
47,79,81,NaN,NaN
75,76,1,NaN,NaN
27,76,3,NaN,NaN
55,79,94,NaN,NaN
59,68,2,NaN,NaN
18,76,140,NaN,NaN
75,80,1,NaN,NaN
31,79,3,NaN,NaN
4,59,1,NaN,NaN
18,59,2,NaN,NaN
45,69,1,NaN,NaN
5,46,2,NaN,NaN
5,69,8,NaN,NaN
5,72,8,NaN,NaN
20,35,4,NaN,NaN
27,43,9,NaN,NaN
47,57,4,NaN,NaN
19,62,7,NaN,NaN
49,62,77,NaN,NaN
56,62,70,NaN,NaN
62,72,51,NaN,NaN
5,62,2,NaN,NaN
35,57,2,NaN,NaN
43,57,3,NaN,NaN
20,79,1,NaN,NaN
52,71,1,NaN,NaN
15,75,1,NaN,NaN
15,80,2,NaN,NaN
5,15,3,NaN,NaN
5,80,1,NaN,NaN
15,46,4,NaN,NaN
15,62,36,NaN,NaN
62,80,1,NaN,NaN
34,47,179,NaN,NaN
27,34,22,NaN,NaN
11,15,13,NaN,NaN
15,18,27,NaN,NaN
15,36,2,NaN,NaN
46,62,6,NaN,NaN
34,55,176,NaN,NaN
7,11,63,NaN,NaN
7,33,50,NaN,NaN
7,36,54,NaN,NaN
7,49,61,NaN,NaN
7,76,49,NaN,NaN
7,18,90,NaN,NaN
7,15,15,NaN,NaN
15,76,2,NaN,NaN
52,77,3,NaN,NaN
54,72,29,NaN,NaN
47,54,62,NaN,NaN
54,75,13,NaN,NaN
62,69,5,NaN,NaN
54,68,15,NaN,NaN
18,37,1,NaN,NaN
19,37,2,NaN,NaN
23,37,2,NaN,NaN
35,37,100,NaN,NaN
37,49,1,NaN,NaN
37,76,1,NaN,NaN
18,54,1,NaN,NaN
2,31,6,NaN,NaN
2,46,79,NaN,NaN
46,76,124,NaN,NaN
7,24,18,NaN,NaN
7,44,26,NaN,NaN
18,32,106,NaN,NaN
5,35,4,NaN,NaN
5,45,4,NaN,NaN
31,34,60,NaN,NaN
2,76,134,NaN,NaN
15,34,1,NaN,NaN
5,19,1,NaN,NaN
34,70,34,NaN,NaN
59,79,2,NaN,NaN
59,80,3,NaN,NaN
15,79,9,NaN,NaN
15,59,9,NaN,NaN
55,76,24,NaN,NaN
57,80,7,NaN,NaN
23,72,2,NaN,NaN
7,32,13,NaN,NaN
47,76,17,NaN,NaN
23,70,1,NaN,NaN
70,79,3,NaN,NaN
30,76,4,NaN,NaN
44,76,11,NaN,NaN
23,75,27,NaN,NaN
35,62,67,NaN,NaN
62,79,2,NaN,NaN
31,76,8,NaN,NaN
18,62,44,NaN,NaN
47,62,1,NaN,NaN
62,70,41,NaN,NaN
55,62,1,NaN,NaN
1,2,94,NaN,NaN
1,33,2,NaN,NaN
1,34,8,NaN,NaN
1,76,4,NaN,NaN
27,60,1,NaN,NaN
59,60,1,NaN,NaN
18,60,66,NaN,NaN
32,60,34,NaN,NaN
56,60,14,NaN,NaN
49,60,10,NaN,NaN
31,54,1,NaN,NaN
59,75,2,NaN,NaN
29,72,289,NaN,NaN
23,29,2,NaN,NaN
29,44,14,NaN,NaN
29,47,2,NaN,NaN
29,55,2,NaN,NaN
23,57,5,NaN,NaN
49,57,2,NaN,NaN
59,71,1,NaN,NaN
71,72,1,NaN,NaN
71,75,1,NaN,NaN
55,77,181,NaN,NaN
7,71,5,NaN,NaN
27,77,98,NaN,NaN
18,29,1,NaN,NaN
19,29,107,NaN,NaN
29,36,1,NaN,NaN
2,71,88,NaN,NaN
11,71,43,NaN,NaN
32,71,15,NaN,NaN
36,71,57,NaN,NaN
46,71,146,NaN,NaN
71,76,55,NaN,NaN
18,71,9,NaN,NaN
29,54,7,NaN,NaN
11,76,3,NaN,NaN
36,76,3,NaN,NaN
34,42,3,NaN,NaN
42,77,5,NaN,NaN
70,77,43,NaN,NaN
45,62,1,NaN,NaN
44,62,1,NaN,NaN
29,45,64,NaN,NaN
37,60,165,NaN,NaN
29,59,5,NaN,NaN
29,75,198,NaN,NaN
2,24,1,NaN,NaN
4,71,1,NaN,NaN
7,27,5,NaN,NaN
15,69,4,NaN,NaN
47,77,126,NaN,NaN
62,75,30,NaN,NaN
59,62,1,NaN,NaN
29,68,204,NaN,NaN
31,77,15,NaN,NaN
42,68,2,NaN,NaN
15,29,4,NaN,NaN
29,69,159,NaN,NaN
2,11,4,NaN,NaN
29,62,5,NaN,NaN
59,69,1,NaN,NaN
60,68,5,NaN,NaN
2,59,3,NaN,NaN
46,60,4,NaN,NaN
29,79,98,NaN,NaN
75,79,110,NaN,NaN
5,23,2,NaN,NaN
5,34,3,NaN,NaN
5,42,2,NaN,NaN
5,43,2,NaN,NaN
5,47,3,NaN,NaN
5,55,3,NaN,NaN
5,68,3,NaN,NaN
5,75,2,NaN,NaN
5,77,3,NaN,NaN
15,60,1,NaN,NaN
32,62,72,NaN,NaN
60,62,78,NaN,NaN
32,37,31,NaN,NaN
37,62,75,NaN,NaN
2,57,150,NaN,NaN
57,71,9,NaN,NaN
42,43,1,NaN,NaN
42,79,2,NaN,NaN
18,35,43,NaN,NaN
35,60,10,NaN,NaN
64,68,38,NaN,NaN
29,64,3,NaN,NaN
64,75,35,NaN,NaN
64,72,5,NaN,NaN
47,64,72,NaN,NaN
55,64,55,NaN,NaN
44,64,43,NaN,NaN
64,70,22,NaN,NaN
60,72,5,NaN,NaN
27,64,2,NaN,NaN
24,58,81,NaN,NaN
30,58,7,NaN,NaN
44,58,4,NaN,NaN
57,58,77,NaN,NaN
47,60,1,NaN,NaN
20,58,64,NaN,NaN
23,58,11,NaN,NaN
33,58,22,NaN,NaN
37,69,1,NaN,NaN
2,58,27,NaN,NaN
49,75,1,NaN,NaN
56,75,1,NaN,NaN
36,58,1,NaN,NaN
47,80,1,NaN,NaN
44,69,1,NaN,NaN
7,54,16,NaN,NaN
31,58,62,NaN,NaN
68,69,26,NaN,NaN
2,47,4,NaN,NaN
2,68,1,NaN,NaN
37,79,1,NaN,NaN
24,72,1,NaN,NaN
60,69,7,NaN,NaN
2,70,22,NaN,NaN
23,27,2,NaN,NaN
2,62,5,NaN,NaN
37,72,2,NaN,NaN
12,77,10,NaN,NaN
12,42,9,NaN,NaN
4,58,15,NaN,NaN
2,72,1,NaN,NaN
2,30,2,NaN,NaN
55,71,8,NaN,NaN
23,71,1,NaN,NaN
1,58,2,NaN,NaN
43,70,11,NaN,NaN
7,58,4,NaN,NaN
70,71,3,NaN,NaN
29,60,1,NaN,NaN
48,75,1,NaN,NaN
60,71,1,NaN,NaN
2,55,5,NaN,NaN
1,52,138,NaN,NaN
4,52,77,NaN,NaN
44,52,24,NaN,NaN
52,57,19,NaN,NaN
52,58,7,NaN,NaN
30,52,4,NaN,NaN
31,52,1,NaN,NaN
33,68,1,NaN,NaN
33,72,1,NaN,NaN
33,52,15,NaN,NaN
24,64,1,NaN,NaN
44,54,2,NaN,NaN
11,52,88,NaN,NaN
29,77,23,NaN,NaN
2,54,1,NaN,NaN
24,34,1,NaN,NaN
1,19,2,NaN,NaN
19,31,1,NaN,NaN
36,52,18,NaN,NaN
29,46,30,NaN,NaN
46,77,2,NaN,NaN
42,62,1,NaN,NaN
1,64,34,NaN,NaN
69,75,11,NaN,NaN
29,71,11,NaN,NaN
52,80,18,NaN,NaN
19,60,1,NaN,NaN
60,75,2,NaN,NaN
60,79,1,NaN,NaN
28,72,4,NaN,NaN
28,75,7,NaN,NaN
28,55,20,NaN,NaN
28,47,18,NaN,NaN
28,30,1,NaN,NaN
30,77,3,NaN,NaN
28,76,2,NaN,NaN
57,76,2,NaN,NaN
76,77,2,NaN,NaN
44,77,29,NaN,NaN
22,70,1,NaN,NaN
4,77,2,NaN,NaN
4,28,1,NaN,NaN
28,44,26,NaN,NaN
4,47,1,NaN,NaN
28,69,1,NaN,NaN
30,69,1,NaN,NaN
31,69,2,NaN,NaN
57,69,1,NaN,NaN
69,76,1,NaN,NaN
69,77,1,NaN,NaN
2,44,1,NaN,NaN
22,69,10,NaN,NaN
52,76,62,NaN,NaN
24,77,1,NaN,NaN
1,77,18,NaN,NaN
22,54,26,NaN,NaN
2,34,2,NaN,NaN
4,79,1,NaN,NaN
1,79,4,NaN,NaN
28,29,9,NaN,NaN
29,35,15,NaN,NaN
18,22,38,NaN,NaN
46,52,8,NaN,NaN
34,59,1,NaN,NaN
34,44,1,NaN,NaN
29,70,2,NaN,NaN
2,20,4,NaN,NaN
2,61,10,NaN,NaN
2,77,2,NaN,NaN
2,79,1,NaN,NaN
34,61,1,NaN,NaN
2,12,1,NaN,NaN
46,58,6,NaN,NaN
58,59,34,NaN,NaN
58,61,5,NaN,NaN
27,58,35,NaN,NaN
24,52,70,NaN,NaN
58,64,1,NaN,NaN
31,64,1,NaN,NaN
52,61,14,NaN,NaN
61,72,1,NaN,NaN
58,77,5,NaN,NaN
31,43,10,NaN,NaN
2,27,1,NaN,NaN
20,43,2,NaN,NaN
20,77,2,NaN,NaN
2,52,2,NaN,NaN
44,68,2,NaN,NaN
28,68,2,NaN,NaN
11,22,3,NaN,NaN
19,22,27,NaN,NaN
22,32,27,NaN,NaN
22,36,8,NaN,NaN
22,49,32,NaN,NaN
22,60,6,NaN,NaN
22,76,10,NaN,NaN
19,59,3,NaN,NaN
43,59,4,NaN,NaN
59,76,3,NaN,NaN
59,77,4,NaN,NaN
18,52,13,NaN,NaN
22,59,2,NaN,NaN
11,59,1,NaN,NaN
59,64,1,NaN,NaN
24,33,1,NaN,NaN
27,79,1,NaN,NaN
4,72,1,NaN,NaN
7,28,1,NaN,NaN
19,70,1,NaN,NaN
49,70,1,NaN,NaN
7,20,2,NaN,NaN
7,31,6,NaN,NaN
7,70,3,NaN,NaN
58,70,19,NaN,NaN
22,46,1,NaN,NaN
7,52,4,NaN,NaN
7,61,1,NaN,NaN
15,22,3,NaN,NaN
42,58,7,NaN,NaN
15,28,4,NaN,NaN
40,72,1,NaN,NaN
40,69,1,NaN,NaN
22,44,2,NaN,NaN
37,57,1,NaN,NaN
